trade_date,inflation_rate,interest_rate,real_interest_rate,inflation_trend,interest_rate_trend,macro_environment
2016-03-28,5.42,6.65,1.2300000000000004,-0.020000000000000462,0.0,Tight
2016-03-29,5.4,6.66,1.2599999999999998,-0.019999999999999574,0.009999999999999787,Tight
2016-03-30,5.39,6.64,1.25,-0.010000000000000675,-0.020000000000000462,Tight
2016-03-31,5.43,6.66,1.2300000000000004,0.040000000000000036,0.020000000000000462,Tight
2016-04-01,5.44,6.66,1.2199999999999998,0.010000000000000675,0.0,Tight
2016-04-04,5.46,6.65,1.1900000000000004,0.019999999999999574,-0.009999999999999787,Tight
2016-04-05,5.46,6.63,1.17,0.0,-0.020000000000000462,Tight
2016-04-06,5.45,6.62,1.17,-0.009999999999999787,-0.009999999999999787,Tight
2016-04-07,5.47,6.63,1.1600000000000001,0.019999999999999574,0.009999999999999787,Tight
2016-04-08,5.46,6.65,1.1900000000000004,-0.009999999999999787,0.020000000000000462,Tight
2016-04-11,5.45,6.65,1.2000000000000002,-0.009999999999999787,0.0,Tight
2016-04-12,5.47,6.65,1.1800000000000006,0.019999999999999574,0.0,Tight
2016-04-13,5.47,6.65,1.1800000000000006,0.0,0.0,Tight
2016-04-14,5.48,6.65,1.17,0.010000000000000675,0.0,Tight
2016-04-15,5.47,6.64,1.17,-0.010000000000000675,-0.010000000000000675,Tight
2016-04-18,5.47,6.61,1.1400000000000006,0.0,-0.02999999999999936,Tight
2016-04-19,5.43,6.63,1.2000000000000002,-0.040000000000000036,0.019999999999999574,Tight
2016-04-20,5.43,6.63,1.2000000000000002,0.0,0.0,Tight
2016-04-21,5.45,6.61,1.1600000000000001,0.020000000000000462,-0.019999999999999574,Tight
2016-04-22,5.46,6.61,1.1500000000000004,0.009999999999999787,0.0,Tight
2016-04-25,5.46,6.59,1.13,0.0,-0.020000000000000462,Tight
2016-04-26,5.45,6.58,1.13,-0.009999999999999787,-0.009999999999999787,Tight
2016-04-27,5.45,6.61,1.1600000000000001,0.0,0.03000000000000025,Tight
2016-04-28,5.51,6.59,1.08,0.05999999999999961,-0.020000000000000462,Tight
2016-04-29,5.51,6.6,1.0899999999999999,0.0,0.009999999999999787,Tight
2016-05-02,5.5,6.64,1.1399999999999997,-0.009999999999999787,0.040000000000000036,Tight
2016-05-03,5.47,6.65,1.1800000000000006,-0.03000000000000025,0.010000000000000675,Tight
2016-05-04,5.48,6.69,1.21,0.010000000000000675,0.040000000000000036,Tight
2016-05-05,5.48,6.66,1.1799999999999997,0.0,-0.03000000000000025,Tight
2016-05-06,5.49,6.65,1.1600000000000001,0.009999999999999787,-0.009999999999999787,Tight
2016-05-09,5.51,6.65,1.1400000000000006,0.019999999999999574,0.0,Tight
2016-05-10,5.54,6.65,1.1100000000000003,0.03000000000000025,0.0,Tight
2016-05-11,5.55,6.64,1.0899999999999999,0.009999999999999787,-0.010000000000000675,Tight
2016-05-12,5.52,6.66,1.1400000000000006,-0.03000000000000025,0.020000000000000462,Tight
2016-05-13,5.54,6.65,1.1100000000000003,0.020000000000000462,-0.009999999999999787,Tight
2016-05-16,5.52,6.66,1.1400000000000006,-0.020000000000000462,0.009999999999999787,Tight
2016-05-17,5.52,6.64,1.12,0.0,-0.020000000000000462,Tight
2016-05-18,5.49,6.62,1.13,-0.02999999999999936,-0.019999999999999574,Tight
2016-05-19,5.51,6.64,1.13,0.019999999999999574,0.019999999999999574,Tight
2016-05-20,5.48,6.65,1.17,-0.02999999999999936,0.010000000000000675,Tight
2016-05-23,5.49,6.63,1.1399999999999997,0.009999999999999787,-0.020000000000000462,Tight
2016-05-24,5.49,6.63,1.1399999999999997,0.0,0.0,Tight
2016-05-25,5.5,6.64,1.1399999999999997,0.009999999999999787,0.009999999999999787,Tight
2016-05-26,5.51,6.63,1.12,0.009999999999999787,-0.009999999999999787,Tight
2016-05-27,5.5,6.6,1.0999999999999996,-0.009999999999999787,-0.03000000000000025,Tight
2016-05-30,5.47,6.61,1.1400000000000006,-0.03000000000000025,0.010000000000000675,Tight
2016-05-31,5.5,6.6,1.0999999999999996,0.03000000000000025,-0.010000000000000675,Tight
2016-06-01,5.51,6.61,1.1000000000000005,0.009999999999999787,0.010000000000000675,Tight
2016-06-02,5.52,6.61,1.0900000000000007,0.009999999999999787,0.0,Tight
2016-06-03,5.49,6.6,1.1099999999999994,-0.02999999999999936,-0.010000000000000675,Tight
2016-06-06,5.49,6.58,1.0899999999999999,0.0,-0.019999999999999574,Tight
2016-06-07,5.49,6.58,1.0899999999999999,0.0,0.0,Tight
2016-06-08,5.48,6.57,1.0899999999999999,-0.009999999999999787,-0.009999999999999787,Tight
2016-06-09,5.47,6.59,1.12,-0.010000000000000675,0.019999999999999574,Tight
2016-06-10,5.45,6.58,1.13,-0.019999999999999574,-0.009999999999999787,Tight
2016-06-13,5.49,6.58,1.0899999999999999,0.040000000000000036,0.0,Tight
2016-06-14,5.53,6.55,1.0199999999999996,0.040000000000000036,-0.03000000000000025,Tight
2016-06-15,5.51,6.55,1.04,-0.020000000000000462,0.0,Tight
2016-06-16,5.55,6.53,0.9800000000000004,0.040000000000000036,-0.019999999999999574,Tight
2016-06-17,5.54,6.55,1.0099999999999998,-0.009999999999999787,0.019999999999999574,Tight
2016-06-20,5.53,6.57,1.04,-0.009999999999999787,0.020000000000000462,Tight
2016-06-21,5.52,6.57,1.0500000000000007,-0.010000000000000675,0.0,Tight
2016-06-22,5.49,6.58,1.0899999999999999,-0.02999999999999936,0.009999999999999787,Tight
2016-06-23,5.49,6.57,1.08,0.0,-0.009999999999999787,Tight
2016-06-24,5.45,6.57,1.12,-0.040000000000000036,0.0,Tight
2016-06-27,5.46,6.57,1.1100000000000003,0.009999999999999787,0.0,Tight
2016-06-28,5.45,6.54,1.0899999999999999,-0.009999999999999787,-0.03000000000000025,Tight
2016-06-29,5.43,6.53,1.1000000000000005,-0.020000000000000462,-0.009999999999999787,Tight
2016-06-30,5.43,6.52,1.0899999999999999,0.0,-0.010000000000000675,Tight
2016-07-01,5.43,6.54,1.1100000000000003,0.0,0.020000000000000462,Tight
2016-07-04,5.43,6.56,1.13,0.0,0.019999999999999574,Tight
2016-07-05,5.46,6.58,1.12,0.03000000000000025,0.020000000000000462,Tight
2016-07-06,5.49,6.59,1.0999999999999996,0.03000000000000025,0.009999999999999787,Tight
2016-07-07,5.46,6.59,1.13,-0.03000000000000025,0.0,Tight
2016-07-08,5.41,6.57,1.1600000000000001,-0.04999999999999982,-0.019999999999999574,Tight
2016-07-11,5.42,6.54,1.12,0.009999999999999787,-0.03000000000000025,Tight
2016-07-12,5.42,6.53,1.1100000000000003,0.0,-0.009999999999999787,Tight
2016-07-13,5.45,6.51,1.0599999999999996,0.03000000000000025,-0.020000000000000462,Tight
2016-07-14,5.47,6.52,1.0499999999999998,0.019999999999999574,0.009999999999999787,Tight
2016-07-15,5.46,6.54,1.08,-0.009999999999999787,0.020000000000000462,Tight
2016-07-18,5.47,6.54,1.0700000000000003,0.009999999999999787,0.0,Tight
2016-07-19,5.47,6.53,1.0600000000000005,0.0,-0.009999999999999787,Tight
2016-07-20,5.44,6.54,1.0999999999999996,-0.02999999999999936,0.009999999999999787,Tight
2016-07-21,5.41,6.53,1.12,-0.03000000000000025,-0.009999999999999787,Tight
2016-07-22,5.41,6.53,1.12,0.0,0.0,Tight
2016-07-25,5.42,6.53,1.1100000000000003,0.009999999999999787,0.0,Tight
2016-07-26,5.44,6.54,1.0999999999999996,0.020000000000000462,0.009999999999999787,Tight
2016-07-27,5.46,6.55,1.0899999999999999,0.019999999999999574,0.009999999999999787,Tight
2016-07-28,5.45,6.54,1.0899999999999999,-0.009999999999999787,-0.009999999999999787,Tight
2016-07-29,5.47,6.53,1.0600000000000005,0.019999999999999574,-0.009999999999999787,Tight
2016-08-01,5.47,6.51,1.04,0.0,-0.020000000000000462,Tight
2016-08-02,5.47,6.51,1.04,0.0,0.0,Tight
2016-08-03,5.46,6.52,1.0599999999999996,-0.009999999999999787,0.009999999999999787,Tight
2016-08-04,5.46,6.52,1.0599999999999996,0.0,0.0,Tight
2016-08-05,5.47,6.55,1.08,0.009999999999999787,0.03000000000000025,Tight
2016-08-08,5.48,6.55,1.0699999999999994,0.010000000000000675,0.0,Tight
2016-08-09,5.51,6.58,1.0700000000000003,0.02999999999999936,0.03000000000000025,Tight
2016-08-10,5.48,6.57,1.0899999999999999,-0.02999999999999936,-0.009999999999999787,Tight
2016-08-11,5.48,6.57,1.0899999999999999,0.0,0.0,Tight
2016-08-12,5.47,6.6,1.13,-0.010000000000000675,0.02999999999999936,Tight
2016-08-15,5.48,6.61,1.13,0.010000000000000675,0.010000000000000675,Tight
2016-08-16,5.47,6.63,1.1600000000000001,-0.010000000000000675,0.019999999999999574,Tight
2016-08-17,5.47,6.63,1.1600000000000001,0.0,0.0,Tight
2016-08-18,5.51,6.65,1.1400000000000006,0.040000000000000036,0.020000000000000462,Tight
2016-08-19,5.47,6.65,1.1800000000000006,-0.040000000000000036,0.0,Tight
2016-08-22,5.47,6.64,1.17,0.0,-0.010000000000000675,Tight
2016-08-23,5.46,6.62,1.1600000000000001,-0.009999999999999787,-0.019999999999999574,Tight
2016-08-24,5.46,6.62,1.1600000000000001,0.0,0.0,Tight
2016-08-25,5.45,6.63,1.1799999999999997,-0.009999999999999787,0.009999999999999787,Tight
2016-08-26,5.45,6.61,1.1600000000000001,0.0,-0.019999999999999574,Tight
2016-08-29,5.44,6.6,1.1599999999999993,-0.009999999999999787,-0.010000000000000675,Tight
2016-08-30,5.42,6.6,1.1799999999999997,-0.020000000000000462,0.0,Tight
2016-08-31,5.45,6.6,1.1499999999999995,0.03000000000000025,0.0,Tight
2016-09-01,5.47,6.58,1.1100000000000003,0.019999999999999574,-0.019999999999999574,Tight
2016-09-02,5.47,6.59,1.12,0.0,0.009999999999999787,Tight
2016-09-05,5.46,6.6,1.1399999999999997,-0.009999999999999787,0.009999999999999787,Tight
2016-09-06,5.44,6.59,1.1499999999999995,-0.019999999999999574,-0.009999999999999787,Tight
2016-09-07,5.47,6.58,1.1100000000000003,0.02999999999999936,-0.009999999999999787,Tight
2016-09-08,5.46,6.58,1.12,-0.009999999999999787,0.0,Tight
2016-09-09,5.46,6.59,1.13,0.0,0.009999999999999787,Tight
2016-09-12,5.45,6.59,1.1399999999999997,-0.009999999999999787,0.0,Tight
2016-09-13,5.44,6.59,1.1499999999999995,-0.009999999999999787,0.0,Tight
2016-09-14,5.48,6.57,1.0899999999999999,0.040000000000000036,-0.019999999999999574,Tight
2016-09-15,5.48,6.57,1.0899999999999999,0.0,0.0,Tight
2016-09-16,5.47,6.56,1.0899999999999999,-0.010000000000000675,-0.010000000000000675,Tight
2016-09-19,5.48,6.57,1.0899999999999999,0.010000000000000675,0.010000000000000675,Tight
2016-09-20,5.48,6.59,1.1099999999999994,0.0,0.019999999999999574,Tight
2016-09-21,5.48,6.6,1.1199999999999992,0.0,0.009999999999999787,Tight
2016-09-22,5.47,6.61,1.1400000000000006,-0.010000000000000675,0.010000000000000675,Tight
2016-09-23,5.44,6.6,1.1599999999999993,-0.02999999999999936,-0.010000000000000675,Tight
2016-09-26,5.44,6.59,1.1499999999999995,0.0,-0.009999999999999787,Tight
2016-09-27,5.43,6.59,1.1600000000000001,-0.010000000000000675,0.0,Tight
2016-09-28,5.45,6.58,1.13,0.020000000000000462,-0.009999999999999787,Tight
2016-09-29,5.37,6.56,1.1899999999999995,-0.08000000000000007,-0.020000000000000462,Tight
2016-09-30,5.4,6.55,1.1499999999999995,0.03000000000000025,-0.009999999999999787,Tight
2016-10-03,5.42,6.55,1.13,0.019999999999999574,0.0,Tight
2016-10-04,5.39,6.55,1.1600000000000001,-0.03000000000000025,0.0,Tight
2016-10-05,5.4,6.55,1.1499999999999995,0.010000000000000675,0.0,Tight
2016-10-06,5.4,6.55,1.1499999999999995,0.0,0.0,Tight
2016-10-07,5.4,6.54,1.1399999999999997,0.0,-0.009999999999999787,Tight
2016-10-10,5.39,6.54,1.1500000000000004,-0.010000000000000675,0.0,Tight
2016-10-11,5.37,6.52,1.1499999999999995,-0.019999999999999574,-0.020000000000000462,Tight
2016-10-12,5.38,6.53,1.1500000000000004,0.009999999999999787,0.010000000000000675,Tight
2016-10-13,5.38,6.54,1.1600000000000001,0.0,0.009999999999999787,Tight
2016-10-14,5.36,6.54,1.1799999999999997,-0.019999999999999574,0.0,Tight
2016-10-17,5.35,6.54,1.1900000000000004,-0.010000000000000675,0.0,Tight
2016-10-18,5.34,6.55,1.21,-0.009999999999999787,0.009999999999999787,Tight
2016-10-19,5.35,6.56,1.21,0.009999999999999787,0.009999999999999787,Tight
2016-10-20,5.32,6.56,1.2399999999999993,-0.02999999999999936,0.0,Tight
2016-10-21,5.31,6.53,1.2200000000000006,-0.010000000000000675,-0.02999999999999936,Tight
2016-10-24,5.36,6.57,1.21,0.05000000000000071,0.040000000000000036,Tight
2016-10-25,5.33,6.6,1.2699999999999996,-0.03000000000000025,0.02999999999999936,Tight
2016-10-26,5.36,6.6,1.2399999999999993,0.03000000000000025,0.0,Tight
2016-10-27,5.33,6.57,1.2400000000000002,-0.03000000000000025,-0.02999999999999936,Tight
2016-10-28,5.32,6.58,1.2599999999999998,-0.009999999999999787,0.009999999999999787,Tight
2016-10-31,5.31,6.57,1.2600000000000007,-0.010000000000000675,-0.009999999999999787,Tight
2016-11-01,5.32,6.58,1.2599999999999998,0.010000000000000675,0.009999999999999787,Tight
2016-11-02,5.34,6.58,1.2400000000000002,0.019999999999999574,0.0,Tight
2016-11-03,5.32,6.56,1.2399999999999993,-0.019999999999999574,-0.020000000000000462,Tight
2016-11-04,5.29,6.56,1.2699999999999996,-0.03000000000000025,0.0,Tight
2016-11-07,5.3,6.55,1.25,0.009999999999999787,-0.009999999999999787,Tight
2016-11-08,5.31,6.58,1.2700000000000005,0.009999999999999787,0.03000000000000025,Tight
2016-11-09,5.27,6.57,1.3000000000000007,-0.040000000000000036,-0.009999999999999787,Tight
2016-11-10,5.28,6.58,1.2999999999999998,0.010000000000000675,0.009999999999999787,Tight
2016-11-11,5.29,6.58,1.29,0.009999999999999787,0.0,Tight
2016-11-14,5.28,6.57,1.29,-0.009999999999999787,-0.009999999999999787,Tight
2016-11-15,5.27,6.57,1.3000000000000007,-0.010000000000000675,0.0,Tight
2016-11-16,5.27,6.58,1.3100000000000005,0.0,0.009999999999999787,Tight
2016-11-17,5.28,6.6,1.3199999999999994,0.010000000000000675,0.019999999999999574,Tight
2016-11-18,5.28,6.6,1.3199999999999994,0.0,0.0,Tight
2016-11-21,5.29,6.58,1.29,0.009999999999999787,-0.019999999999999574,Tight
2016-11-22,5.32,6.61,1.29,0.03000000000000025,0.03000000000000025,Tight
2016-11-23,5.35,6.61,1.2600000000000007,0.02999999999999936,0.0,Tight
2016-11-24,5.33,6.61,1.2800000000000002,-0.019999999999999574,0.0,Tight
2016-11-25,5.35,6.6,1.25,0.019999999999999574,-0.010000000000000675,Tight
2016-11-28,5.36,6.59,1.2299999999999995,0.010000000000000675,-0.009999999999999787,Tight
2016-11-29,5.35,6.58,1.2300000000000004,-0.010000000000000675,-0.009999999999999787,Tight
2016-11-30,5.37,6.55,1.1799999999999997,0.020000000000000462,-0.03000000000000025,Tight
2016-12-01,5.36,6.55,1.1899999999999995,-0.009999999999999787,0.0,Tight
2016-12-02,5.36,6.55,1.1899999999999995,0.0,0.0,Tight
2016-12-05,5.36,6.57,1.21,0.0,0.020000000000000462,Tight
2016-12-06,5.36,6.58,1.2199999999999998,0.0,0.009999999999999787,Tight
2016-12-07,5.34,6.58,1.2400000000000002,-0.020000000000000462,0.0,Tight
2016-12-08,5.36,6.61,1.25,0.020000000000000462,0.03000000000000025,Tight
2016-12-09,5.36,6.6,1.2399999999999993,0.0,-0.010000000000000675,Tight
2016-12-12,5.37,6.62,1.25,0.009999999999999787,0.020000000000000462,Tight
2016-12-13,5.36,6.62,1.2599999999999998,-0.009999999999999787,0.0,Tight
2016-12-14,5.4,6.6,1.1999999999999993,0.040000000000000036,-0.020000000000000462,Tight
2016-12-15,5.44,6.63,1.1899999999999995,0.040000000000000036,0.03000000000000025,Tight
2016-12-16,5.46,6.62,1.1600000000000001,0.019999999999999574,-0.009999999999999787,Tight
2016-12-19,5.44,6.62,1.1799999999999997,-0.019999999999999574,0.0,Tight
2016-12-20,5.41,6.63,1.2199999999999998,-0.03000000000000025,0.009999999999999787,Tight
2016-12-21,5.45,6.6,1.1499999999999995,0.040000000000000036,-0.03000000000000025,Tight
2016-12-22,5.4,6.59,1.1899999999999995,-0.04999999999999982,-0.009999999999999787,Tight
2016-12-23,5.41,6.59,1.1799999999999997,0.009999999999999787,0.0,Tight
2016-12-26,5.39,6.59,1.2000000000000002,-0.020000000000000462,0.0,Tight
2016-12-27,5.41,6.59,1.1799999999999997,0.020000000000000462,0.0,Tight
2016-12-28,5.45,6.59,1.1399999999999997,0.040000000000000036,0.0,Tight
2016-12-29,5.46,6.59,1.13,0.009999999999999787,0.0,Tight
2016-12-30,5.44,6.57,1.13,-0.019999999999999574,-0.019999999999999574,Tight
2017-01-02,5.44,6.57,1.13,0.0,0.0,Tight
2017-01-03,5.42,6.54,1.12,-0.020000000000000462,-0.03000000000000025,Tight
2017-01-04,5.42,6.59,1.17,0.0,0.04999999999999982,Tight
2017-01-05,5.43,6.6,1.17,0.009999999999999787,0.009999999999999787,Tight
2017-01-06,5.41,6.6,1.1899999999999995,-0.019999999999999574,0.0,Tight
2017-01-09,5.43,6.58,1.1500000000000004,0.019999999999999574,-0.019999999999999574,Tight
2017-01-10,5.42,6.57,1.1500000000000004,-0.009999999999999787,-0.009999999999999787,Tight
2017-01-11,5.41,6.56,1.1499999999999995,-0.009999999999999787,-0.010000000000000675,Tight
2017-01-12,5.43,6.57,1.1400000000000006,0.019999999999999574,0.010000000000000675,Tight
2017-01-13,5.41,6.53,1.12,-0.019999999999999574,-0.040000000000000036,Tight
2017-01-16,5.45,6.51,1.0599999999999996,0.040000000000000036,-0.020000000000000462,Tight
2017-01-17,5.45,6.55,1.0999999999999996,0.0,0.040000000000000036,Tight
2017-01-18,5.45,6.55,1.0999999999999996,0.0,0.0,Tight
2017-01-19,5.47,6.56,1.0899999999999999,0.019999999999999574,0.009999999999999787,Tight
2017-01-20,5.48,6.54,1.0599999999999996,0.010000000000000675,-0.019999999999999574,Tight
2017-01-23,5.46,6.56,1.0999999999999996,-0.020000000000000462,0.019999999999999574,Tight
2017-01-24,5.48,6.54,1.0599999999999996,0.020000000000000462,-0.019999999999999574,Tight
2017-01-25,5.49,6.55,1.0599999999999996,0.009999999999999787,0.009999999999999787,Tight
2017-01-26,5.49,6.57,1.08,0.0,0.020000000000000462,Tight
2017-01-27,5.49,6.55,1.0599999999999996,0.0,-0.020000000000000462,Tight
2017-01-30,5.49,6.53,1.04,0.0,-0.019999999999999574,Tight
2017-01-31,5.49,6.53,1.04,0.0,0.0,Tight
2017-02-01,5.51,6.53,1.0200000000000005,0.019999999999999574,0.0,Tight
2017-02-02,5.49,6.54,1.0499999999999998,-0.019999999999999574,0.009999999999999787,Tight
2017-02-03,5.49,6.53,1.04,0.0,-0.009999999999999787,Tight
2017-02-06,5.48,6.54,1.0599999999999996,-0.009999999999999787,0.009999999999999787,Tight
2017-02-07,5.47,6.58,1.1100000000000003,-0.010000000000000675,0.040000000000000036,Tight
2017-02-08,5.45,6.57,1.12,-0.019999999999999574,-0.009999999999999787,Tight
2017-02-09,5.46,6.57,1.1100000000000003,0.009999999999999787,0.0,Tight
2017-02-10,5.46,6.56,1.0999999999999996,0.0,-0.010000000000000675,Tight
2017-02-13,5.47,6.59,1.12,0.009999999999999787,0.03000000000000025,Tight
2017-02-14,5.43,6.59,1.1600000000000001,-0.040000000000000036,0.0,Tight
2017-02-15,5.45,6.56,1.1099999999999994,0.020000000000000462,-0.03000000000000025,Tight
2017-02-16,5.47,6.56,1.0899999999999999,0.019999999999999574,0.0,Tight
2017-02-17,5.49,6.59,1.0999999999999996,0.020000000000000462,0.03000000000000025,Tight
2017-02-20,5.52,6.6,1.08,0.02999999999999936,0.009999999999999787,Tight
2017-02-21,5.48,6.59,1.1099999999999994,-0.03999999999999915,-0.009999999999999787,Tight
2017-02-22,5.48,6.6,1.1199999999999992,0.0,0.009999999999999787,Tight
2017-02-23,5.49,6.62,1.13,0.009999999999999787,0.020000000000000462,Tight
2017-02-24,5.5,6.63,1.13,0.009999999999999787,0.009999999999999787,Tight
2017-02-27,5.48,6.63,1.1499999999999995,-0.019999999999999574,0.0,Tight
2017-02-28,5.45,6.65,1.2000000000000002,-0.03000000000000025,0.020000000000000462,Tight
2017-03-01,5.46,6.67,1.21,0.009999999999999787,0.019999999999999574,Tight
2017-03-02,5.47,6.67,1.2000000000000002,0.009999999999999787,0.0,Tight
2017-03-03,5.46,6.69,1.2300000000000004,-0.009999999999999787,0.020000000000000462,Tight
2017-03-06,5.46,6.69,1.2300000000000004,0.0,0.0,Tight
2017-03-07,5.46,6.68,1.2199999999999998,0.0,-0.010000000000000675,Tight
2017-03-08,5.43,6.66,1.2300000000000004,-0.03000000000000025,-0.019999999999999574,Tight
2017-03-09,5.41,6.65,1.2400000000000002,-0.019999999999999574,-0.009999999999999787,Tight
2017-03-10,5.44,6.67,1.2299999999999995,0.03000000000000025,0.019999999999999574,Tight
2017-03-13,5.44,6.66,1.2199999999999998,0.0,-0.009999999999999787,Tight
2017-03-14,5.42,6.64,1.2199999999999998,-0.020000000000000462,-0.020000000000000462,Tight
2017-03-15,5.44,6.64,1.1999999999999993,0.020000000000000462,0.0,Tight
2017-03-16,5.45,6.63,1.1799999999999997,0.009999999999999787,-0.009999999999999787,Tight
2017-03-17,5.45,6.63,1.1799999999999997,0.0,0.0,Tight
2017-03-20,5.47,6.61,1.1400000000000006,0.019999999999999574,-0.019999999999999574,Tight
2017-03-21,5.44,6.59,1.1499999999999995,-0.02999999999999936,-0.020000000000000462,Tight
2017-03-22,5.4,6.59,1.1899999999999995,-0.040000000000000036,0.0,Tight
2017-03-23,5.42,6.59,1.17,0.019999999999999574,0.0,Tight
2017-03-24,5.4,6.59,1.1899999999999995,-0.019999999999999574,0.0,Tight
2017-03-27,5.4,6.57,1.17,0.0,-0.019999999999999574,Tight
2017-03-28,5.38,6.57,1.1900000000000004,-0.020000000000000462,0.0,Tight
2017-03-29,5.38,6.57,1.1900000000000004,0.0,0.0,Tight
2017-03-30,5.36,6.56,1.1999999999999993,-0.019999999999999574,-0.010000000000000675,Tight
2017-03-31,5.36,6.58,1.2199999999999998,0.0,0.020000000000000462,Tight
2017-04-03,5.33,6.57,1.2400000000000002,-0.03000000000000025,-0.009999999999999787,Tight
