date,index,value
2017-12-25,SENSEX,23863.18
2017-12-26,SENSEX,23739.54
2017-12-27,SENSEX,23864.35
2017-12-28,SENSEX,23761.53
2017-12-29,SENSEX,23726.96
2018-01-01,SENSEX,23632.19
2018-01-02,SENSEX,23760.95
2018-01-03,SENSEX,23700.43
2018-01-04,SENSEX,23774.42
2018-01-05,SENSEX,23289.25
2018-01-08,SENSEX,23242.38
2018-01-09,SENSEX,23173.41
2018-01-10,SENSEX,23019.47
2018-01-11,SENSEX,22933.66
2018-01-12,SENSEX,22781.25
2018-01-15,SENSEX,22722.52
2018-01-16,SENSEX,22642.91
2018-01-17,SENSEX,22806.87
2018-01-18,SENSEX,22683.97
2018-01-19,SENSEX,22888.53
2018-01-22,SENSEX,22788.07
2018-01-23,SENSEX,22720.01
2018-01-24,SENSEX,22776.07
2018-01-25,SENSEX,22786.06
2018-01-26,SENSEX,22870.07
2018-01-29,SENSEX,22823.72
2018-01-30,SENSEX,22760.52
2018-01-31,SENSEX,22851.93
2018-02-01,SENSEX,23070.45
2018-02-02,SENSEX,23075.74
2018-02-05,SENSEX,23116.73
2018-02-06,SENSEX,23224.9
2018-02-07,SENSEX,23372.46
2018-02-08,SENSEX,23331.91
2018-02-09,SENSEX,23223.43
2018-02-12,SENSEX,23217.95
2018-02-13,SENSEX,23112.48
2018-02-14,SENSEX,23204.36
2018-02-15,SENSEX,23345.34
2018-02-16,SENSEX,23390.56
2018-02-19,SENSEX,23254.86
2018-02-20,SENSEX,23061.52
2018-02-21,SENSEX,23026.74
2018-02-22,SENSEX,23156.46
2018-02-23,SENSEX,23428.74
2018-02-26,SENSEX,23142.13
2018-02-27,SENSEX,23186.3
2018-02-28,SENSEX,23197.06
2018-03-01,SENSEX,23279.47
2018-03-02,SENSEX,23251.58
2018-03-05,SENSEX,23280.64
2018-03-06,SENSEX,23290.95
2018-03-07,SENSEX,23386.25
2018-03-08,SENSEX,23371.03
2018-03-09,SENSEX,23226.27
2018-03-12,SENSEX,23056.09
2018-03-13,SENSEX,23204.53
2018-03-14,SENSEX,23355.54
2018-03-15,SENSEX,23471.71
2018-03-16,SENSEX,23302.65
2018-03-19,SENSEX,23281.44
2018-03-20,SENSEX,23144.82
2018-03-21,SENSEX,23082.87
2018-03-22,SENSEX,23009.97
2018-03-23,SENSEX,22995.1
2018-03-26,SENSEX,22896.79
2018-03-27,SENSEX,22787.91
2018-03-28,SENSEX,22653.85
2018-03-29,SENSEX,22822.46
2018-03-30,SENSEX,22806.45
2018-04-02,SENSEX,22664.85
2018-04-03,SENSEX,22671.56
2018-04-04,SENSEX,22571.68
2018-04-05,SENSEX,22392.07
2018-04-06,SENSEX,22357.85
2018-04-09,SENSEX,22512.94
2018-04-10,SENSEX,22426.0
2018-04-11,SENSEX,22271.42
2018-04-12,SENSEX,22187.67
2018-04-13,SENSEX,21981.32
2018-04-16,SENSEX,22175.85
2018-04-17,SENSEX,22138.64
2018-04-18,SENSEX,22195.12
2018-04-19,SENSEX,22494.06
2018-04-20,SENSEX,22585.79
2018-04-23,SENSEX,22524.59
2018-04-24,SENSEX,22484.22
2018-04-25,SENSEX,22470.22
2018-04-26,SENSEX,22629.41
2018-04-27,SENSEX,22433.55
2018-04-30,SENSEX,22332.86
2018-05-01,SENSEX,22248.39
2018-05-02,SENSEX,22454.37
2018-05-03,SENSEX,22322.58
2018-05-04,SENSEX,22353.91
2018-05-07,SENSEX,22713.73
2018-05-08,SENSEX,22521.7
2018-05-09,SENSEX,22425.36
2018-05-10,SENSEX,22499.99
2018-05-11,SENSEX,22543.67
2018-05-14,SENSEX,22568.47
2018-05-15,SENSEX,22509.8
2018-05-16,SENSEX,22435.06
2018-05-17,SENSEX,22387.57
2018-05-18,SENSEX,22583.2
2018-05-21,SENSEX,22475.75
2018-05-22,SENSEX,22467.09
2018-05-23,SENSEX,22388.63
2018-05-24,SENSEX,22303.17
2018-05-25,SENSEX,22255.71
2018-05-28,SENSEX,22068.02
2018-05-29,SENSEX,22014.88
2018-05-30,SENSEX,22064.19
2018-05-31,SENSEX,22390.23
2018-06-01,SENSEX,22104.27
2018-06-04,SENSEX,22024.65
2018-06-05,SENSEX,22128.83
2018-06-06,SENSEX,22173.49
2018-06-07,SENSEX,22075.8
2018-06-08,SENSEX,22148.27
2018-06-11,SENSEX,22148.29
2018-06-12,SENSEX,22212.29
2018-06-13,SENSEX,22228.62
2018-06-14,SENSEX,22368.46
2018-06-15,SENSEX,22338.25
2018-06-18,SENSEX,22317.33
2018-06-19,SENSEX,22216.14
2018-06-20,SENSEX,22003.71
2018-06-21,SENSEX,21962.47
2018-06-22,SENSEX,21918.96
2018-06-25,SENSEX,22064.04
2018-06-26,SENSEX,22019.43
2018-06-27,SENSEX,22137.46
2018-06-28,SENSEX,21960.19
2018-06-29,SENSEX,21969.64
2018-07-02,SENSEX,21851.08
2018-07-03,SENSEX,21831.9
2018-07-04,SENSEX,21797.89
2018-07-05,SENSEX,21676.29
2018-07-06,SENSEX,21703.38
2018-07-09,SENSEX,21809.51
2018-07-10,SENSEX,21863.81
2018-07-11,SENSEX,21757.53
2018-07-12,SENSEX,21716.42
2018-07-13,SENSEX,21698.35
2018-07-16,SENSEX,21821.43
2018-07-17,SENSEX,21860.02
2018-07-18,SENSEX,21870.47
2018-07-19,SENSEX,21620.0
2018-07-20,SENSEX,21647.47
2018-07-23,SENSEX,21623.68
2018-07-24,SENSEX,21579.68
2018-07-25,SENSEX,21677.14
2018-07-26,SENSEX,21672.36
2018-07-27,SENSEX,21666.71
2018-07-30,SENSEX,21616.94
2018-07-31,SENSEX,21724.4
2018-08-01,SENSEX,21670.45
2018-08-02,SENSEX,21565.29
2018-08-03,SENSEX,21352.57
2018-08-06,SENSEX,21150.63
2018-08-07,SENSEX,21048.79
2018-08-08,SENSEX,21060.98
2018-08-09,SENSEX,20970.27
2018-08-10,SENSEX,21189.18
2018-08-13,SENSEX,21033.71
2018-08-14,SENSEX,20856.79
2018-08-15,SENSEX,21009.79
2018-08-16,SENSEX,21063.45
2018-08-17,SENSEX,21060.77
2018-08-20,SENSEX,21227.62
2018-08-21,SENSEX,21249.26
2018-08-22,SENSEX,21126.4
2018-08-23,SENSEX,21168.09
2018-08-24,SENSEX,20957.4
2018-08-27,SENSEX,20898.21
2018-08-28,SENSEX,20878.86
2018-08-29,SENSEX,21048.61
2018-08-30,SENSEX,21320.11
2018-08-31,SENSEX,21357.71
2018-09-03,SENSEX,21488.5
2018-09-04,SENSEX,21746.81
2018-09-05,SENSEX,21897.02
2018-09-06,SENSEX,21763.71
2018-09-07,SENSEX,21676.87
2018-09-10,SENSEX,21737.11
2018-09-11,SENSEX,21788.67
2018-09-12,SENSEX,21820.19
2018-09-13,SENSEX,21618.11
2018-09-14,SENSEX,21767.98
2018-09-17,SENSEX,21789.83
2018-09-18,SENSEX,21907.92
2018-09-19,SENSEX,21924.31
2018-09-20,SENSEX,22146.36
2018-09-21,SENSEX,21963.07
2018-09-24,SENSEX,21845.11
2018-09-25,SENSEX,21987.34
2018-09-26,SENSEX,21875.97
2018-09-27,SENSEX,22004.83
2018-09-28,SENSEX,21945.91
2018-10-01,SENSEX,21999.08
2018-10-02,SENSEX,22102.03
2018-10-03,SENSEX,22285.11
2018-10-04,SENSEX,22160.03
2018-10-05,SENSEX,22207.32
2018-10-08,SENSEX,22231.33
2018-10-09,SENSEX,22254.07
2018-10-10,SENSEX,22143.48
2018-10-11,SENSEX,22158.83
2018-10-12,SENSEX,21902.28
2018-10-15,SENSEX,21958.65
2018-10-16,SENSEX,21761.51
2018-10-17,SENSEX,21809.68
2018-10-18,SENSEX,21851.24
2018-10-19,SENSEX,21909.64
2018-10-22,SENSEX,21950.31
2018-10-23,SENSEX,21852.61
2018-10-24,SENSEX,21794.93
2018-10-25,SENSEX,21869.76
2018-10-26,SENSEX,21960.0
2018-10-29,SENSEX,21788.28
2018-10-30,SENSEX,21759.38
2018-10-31,SENSEX,21663.62
2018-11-01,SENSEX,21666.24
2018-11-02,SENSEX,21662.54
2018-11-05,SENSEX,21845.15
2018-11-06,SENSEX,21622.98
2018-11-07,SENSEX,21513.04
2018-11-08,SENSEX,21473.74
2018-11-09,SENSEX,21606.22
2018-11-12,SENSEX,21488.57
2018-11-13,SENSEX,21710.09
2018-11-14,SENSEX,21663.95
2018-11-15,SENSEX,21716.02
2018-11-16,SENSEX,21836.84
2018-11-19,SENSEX,21549.87
2018-11-20,SENSEX,21511.97
2018-11-21,SENSEX,21682.02
2018-11-22,SENSEX,21737.82
2018-11-23,SENSEX,21699.28
2018-11-26,SENSEX,21707.16
2018-11-27,SENSEX,21888.06
2018-11-28,SENSEX,21884.57
2018-11-29,SENSEX,22090.15
2018-11-30,SENSEX,21940.32
2018-12-03,SENSEX,22115.49
2018-12-04,SENSEX,21925.19
2018-12-05,SENSEX,21876.35
2018-12-06,SENSEX,21742.12
2018-12-07,SENSEX,22014.53
2018-12-10,SENSEX,21950.44
2018-12-11,SENSEX,21991.46
2018-12-12,SENSEX,22043.54
2018-12-13,SENSEX,21950.04
2018-12-14,SENSEX,21926.39
2018-12-17,SENSEX,21923.97
2018-12-18,SENSEX,21802.23
2018-12-19,SENSEX,21931.84
2018-12-20,SENSEX,21907.44
2018-12-21,SENSEX,22037.63
2018-12-24,SENSEX,22061.24
2018-12-25,SENSEX,22231.08
2018-12-26,SENSEX,22237.57
2018-12-27,SENSEX,22450.22
2018-12-28,SENSEX,22438.8
2018-12-31,SENSEX,22511.84
2019-01-01,SENSEX,22468.22
2019-01-02,SENSEX,22452.01
2019-01-03,SENSEX,22277.08
2019-01-04,SENSEX,22279.63
2019-01-07,SENSEX,22364.93
2019-01-08,SENSEX,22168.58
2019-01-09,SENSEX,22463.0
2019-01-10,SENSEX,22539.35
2019-01-11,SENSEX,22647.03
2019-01-14,SENSEX,22602.05
2019-01-15,SENSEX,22433.62
2019-01-16,SENSEX,22301.67
2019-01-17,SENSEX,22239.28
2019-01-18,SENSEX,22401.01
2019-01-21,SENSEX,22268.92
2019-01-22,SENSEX,22438.38
2019-01-23,SENSEX,22539.23
2019-01-24,SENSEX,22580.08
2019-01-25,SENSEX,22626.22
2019-01-28,SENSEX,22679.3
2019-01-29,SENSEX,22615.73
2019-01-30,SENSEX,22595.84
2019-01-31,SENSEX,22595.08
2019-02-01,SENSEX,22862.88
2019-02-04,SENSEX,22911.01
2019-02-05,SENSEX,22970.4
2019-02-06,SENSEX,22970.44
2019-02-07,SENSEX,22686.1
2019-02-08,SENSEX,22718.31
2019-02-11,SENSEX,22679.0
2019-02-12,SENSEX,22924.94
2019-02-13,SENSEX,22889.35
2019-02-14,SENSEX,23000.67
2019-02-15,SENSEX,23203.57
2019-02-18,SENSEX,23313.92
2019-02-19,SENSEX,23133.04
2019-02-20,SENSEX,23310.47
2019-02-21,SENSEX,23237.34
2019-02-22,SENSEX,23098.58
2019-02-25,SENSEX,23295.76
2019-02-26,SENSEX,23333.5
2019-02-27,SENSEX,23422.6
2019-02-28,SENSEX,23495.84
2019-03-01,SENSEX,23642.34
2019-03-04,SENSEX,23685.2
2019-03-05,SENSEX,23540.25
2019-03-06,SENSEX,23530.99
2019-03-07,SENSEX,23421.0
2019-03-08,SENSEX,23266.79
2019-03-11,SENSEX,23473.08
2019-03-12,SENSEX,23484.67
2019-03-13,SENSEX,23551.56
2019-03-14,SENSEX,23448.08
2019-03-15,SENSEX,23408.44
2019-03-18,SENSEX,23341.01
2019-03-19,SENSEX,23207.58
2019-03-20,SENSEX,23288.1
2019-03-21,SENSEX,23215.13
2019-03-22,SENSEX,23342.92
2019-03-25,SENSEX,23460.71
2019-03-26,SENSEX,23474.12
2019-03-27,SENSEX,23664.73
2019-03-28,SENSEX,23562.95
2019-03-29,SENSEX,23707.39
2019-04-01,SENSEX,23815.98
2019-04-02,SENSEX,23740.39
2019-04-03,SENSEX,23467.57
2019-04-04,SENSEX,23386.09
2019-04-05,SENSEX,23426.19
2019-04-08,SENSEX,23638.97
2019-04-09,SENSEX,23611.04
2019-04-10,SENSEX,23602.77
2019-04-11,SENSEX,23777.02
2019-04-12,SENSEX,23703.4
2019-04-15,SENSEX,23965.38
2019-04-16,SENSEX,24065.39
2019-04-17,SENSEX,24159.92
2019-04-18,SENSEX,23989.19
2019-04-19,SENSEX,24109.94
2019-04-22,SENSEX,24095.43
2019-04-23,SENSEX,24170.45
2019-04-24,SENSEX,24400.82
2019-04-25,SENSEX,24454.72
2019-04-26,SENSEX,24580.9
2019-04-29,SENSEX,24667.09
2019-04-30,SENSEX,24588.7
2019-05-01,SENSEX,24476.03
2019-05-02,SENSEX,24513.7
2019-05-03,SENSEX,24545.5
2019-05-06,SENSEX,24543.51
2019-05-07,SENSEX,24467.36
2019-05-08,SENSEX,24562.12
2019-05-09,SENSEX,24649.19
2019-05-10,SENSEX,24738.88
2019-05-13,SENSEX,24605.91
2019-05-14,SENSEX,24622.86
2019-05-15,SENSEX,24731.38
2019-05-16,SENSEX,24698.22
2019-05-17,SENSEX,24623.34
2019-05-20,SENSEX,24784.54
2019-05-21,SENSEX,24776.79
2019-05-22,SENSEX,24843.58
2019-05-23,SENSEX,24852.49
2019-05-24,SENSEX,24927.92
2019-05-27,SENSEX,24894.31
2019-05-28,SENSEX,24941.27
2019-05-29,SENSEX,24916.64
2019-05-30,SENSEX,24905.25
2019-05-31,SENSEX,24704.53
2019-06-03,SENSEX,24762.53
2019-06-04,SENSEX,24698.34
2019-06-05,SENSEX,24680.97
2019-06-06,SENSEX,24763.38
2019-06-07,SENSEX,24808.53
2019-06-10,SENSEX,24800.91
2019-06-11,SENSEX,24881.73
2019-06-12,SENSEX,24681.46
2019-06-13,SENSEX,24671.84
2019-06-14,SENSEX,24605.22
2019-06-17,SENSEX,24561.89
2019-06-18,SENSEX,24436.07
2019-06-19,SENSEX,24461.47
2019-06-20,SENSEX,24568.44
2019-06-21,SENSEX,24671.27
2019-06-24,SENSEX,24430.52
2019-06-25,SENSEX,24292.6
2019-06-26,SENSEX,24139.44
2019-06-27,SENSEX,24275.99
2019-06-28,SENSEX,24480.57
2019-07-01,SENSEX,24373.67
2019-07-02,SENSEX,24317.27
2019-07-03,SENSEX,24250.78
2019-07-04,SENSEX,24314.58
2019-07-05,SENSEX,24299.96
2019-07-08,SENSEX,24029.79
2019-07-09,SENSEX,23958.83
2019-07-10,SENSEX,23935.25
2019-07-11,SENSEX,24070.93
2019-07-12,SENSEX,23878.0
2019-07-15,SENSEX,23860.35
2019-07-16,SENSEX,23960.54
2019-07-17,SENSEX,24094.24
2019-07-18,SENSEX,24087.35
2019-07-19,SENSEX,24311.09
2019-07-22,SENSEX,24488.04
2019-07-23,SENSEX,24433.71
2019-07-24,SENSEX,24584.42
2019-07-25,SENSEX,24718.54
2019-07-26,SENSEX,24749.67
2019-07-29,SENSEX,24675.03
2019-07-30,SENSEX,24616.7
2019-07-31,SENSEX,24691.77
2019-08-01,SENSEX,24612.41
2019-08-02,SENSEX,24622.66
2019-08-05,SENSEX,24653.52
2019-08-06,SENSEX,24783.05
2019-08-07,SENSEX,24884.65
2019-08-08,SENSEX,24743.97
2019-08-09,SENSEX,24647.95
2019-08-12,SENSEX,24582.53
2019-08-13,SENSEX,24642.73
2019-08-14,SENSEX,24557.83
2019-08-15,SENSEX,24539.38
2019-08-16,SENSEX,24595.28
2019-08-19,SENSEX,24626.02
2019-08-20,SENSEX,24527.72
2019-08-21,SENSEX,24486.04
2019-08-22,SENSEX,24375.66
2019-08-23,SENSEX,24419.13
2019-08-26,SENSEX,24335.23
2019-08-27,SENSEX,24330.61
2019-08-28,SENSEX,24155.67
2019-08-29,SENSEX,24363.92
2019-08-30,SENSEX,24286.19
2019-09-02,SENSEX,24424.91
2019-09-03,SENSEX,24487.59
2019-09-04,SENSEX,24463.05
2019-09-05,SENSEX,24413.87
2019-09-06,SENSEX,24626.14
2019-09-09,SENSEX,24674.16
2019-09-10,SENSEX,24511.0
2019-09-11,SENSEX,24309.71
2019-09-12,SENSEX,24362.28
2019-09-13,SENSEX,24006.56
2019-09-16,SENSEX,24055.64
2019-09-17,SENSEX,23946.61
2019-09-18,SENSEX,24032.21
2019-09-19,SENSEX,24139.44
2019-09-20,SENSEX,24270.48
2019-09-23,SENSEX,24218.73
2019-09-24,SENSEX,24272.29
2019-09-25,SENSEX,24277.92
2019-09-26,SENSEX,24284.38
2019-09-27,SENSEX,24104.23
2019-09-30,SENSEX,24275.3
2019-10-01,SENSEX,24285.11
2019-10-02,SENSEX,24391.27
2019-10-03,SENSEX,24471.48
2019-10-04,SENSEX,24387.9
2019-10-07,SENSEX,24333.36
2019-10-08,SENSEX,24480.88
2019-10-09,SENSEX,24310.61
2019-10-10,SENSEX,24317.79
2019-10-11,SENSEX,24364.46
2019-10-14,SENSEX,24405.68
2019-10-15,SENSEX,24528.73
2019-10-16,SENSEX,24487.89
2019-10-17,SENSEX,24253.26
2019-10-18,SENSEX,24095.09
2019-10-21,SENSEX,24142.55
2019-10-22,SENSEX,24083.26
2019-10-23,SENSEX,23931.49
2019-10-24,SENSEX,24008.64
2019-10-25,SENSEX,24115.27
2019-10-28,SENSEX,24297.07
2019-10-29,SENSEX,24369.52
2019-10-30,SENSEX,24288.87
2019-10-31,SENSEX,24295.01
2019-11-01,SENSEX,24196.4
2019-11-04,SENSEX,24299.03
2019-11-05,SENSEX,24536.29
2019-11-06,SENSEX,24482.69
2019-11-07,SENSEX,24316.78
2019-11-08,SENSEX,24416.0
2019-11-11,SENSEX,24637.16
2019-11-12,SENSEX,24674.08
2019-11-13,SENSEX,24717.59
2019-11-14,SENSEX,24667.9
2019-11-15,SENSEX,24738.03
2019-11-18,SENSEX,24685.56
2019-11-19,SENSEX,24764.42
2019-11-20,SENSEX,24760.04
2019-11-21,SENSEX,24773.19
2019-11-22,SENSEX,24918.06
2019-11-25,SENSEX,24981.3
2019-11-26,SENSEX,24801.18
2019-11-27,SENSEX,24697.09
2019-11-28,SENSEX,24832.58
2019-11-29,SENSEX,24836.71
2019-12-02,SENSEX,25006.92
2019-12-03,SENSEX,25107.65
2019-12-04,SENSEX,25066.32
2019-12-05,SENSEX,25149.86
2019-12-06,SENSEX,25057.83
2019-12-09,SENSEX,24942.82
2019-12-10,SENSEX,24981.07
2019-12-11,SENSEX,24977.08
2019-12-12,SENSEX,24885.02
2019-12-13,SENSEX,24755.16
2019-12-16,SENSEX,24842.95
2019-12-17,SENSEX,24900.82
2019-12-18,SENSEX,24946.73
2019-12-19,SENSEX,24816.68
2019-12-20,SENSEX,24764.71
2019-12-23,SENSEX,24765.14
2019-12-24,SENSEX,25038.71
2019-12-25,SENSEX,25114.95
2019-12-26,SENSEX,25195.43
2019-12-27,SENSEX,25277.77
2019-12-30,SENSEX,25096.64
2019-12-31,SENSEX,25125.21
2020-01-01,SENSEX,25263.68
2020-01-02,SENSEX,25245.21
2020-01-03,SENSEX,25436.02
2020-01-06,SENSEX,25640.79
2020-01-07,SENSEX,25618.95
2020-01-08,SENSEX,25486.91
2020-01-09,SENSEX,25479.94
2020-01-10,SENSEX,25354.21
2020-01-13,SENSEX,25499.31
2020-01-14,SENSEX,25535.45
2020-01-15,SENSEX,25406.95
2020-01-16,SENSEX,25388.4
2020-01-17,SENSEX,25568.36
2020-01-20,SENSEX,25333.2
2020-01-21,SENSEX,25529.66
2020-01-22,SENSEX,25613.54
2020-01-23,SENSEX,25565.87
2020-01-24,SENSEX,25379.21
2020-01-27,SENSEX,25350.06
2020-01-28,SENSEX,25346.93
2020-01-29,SENSEX,25305.45
2020-01-30,SENSEX,25398.96
2020-01-31,SENSEX,25339.65
2020-02-03,SENSEX,25593.32
2020-02-04,SENSEX,25614.19
2020-02-05,SENSEX,25581.64
2020-02-06,SENSEX,25656.66
2020-02-07,SENSEX,25609.36
2020-02-10,SENSEX,25726.97
2020-02-11,SENSEX,25727.09
2020-02-12,SENSEX,25753.61
2020-02-13,SENSEX,25778.16
2020-02-14,SENSEX,25657.0
2020-02-17,SENSEX,25656.7
2020-02-18,SENSEX,25823.11
2020-02-19,SENSEX,26041.74
2020-02-20,SENSEX,26157.86
2020-02-21,SENSEX,26068.91
2020-02-24,SENSEX,25953.9
2020-02-25,SENSEX,25944.68
2020-02-26,SENSEX,25843.51
2020-02-27,SENSEX,25850.26
2020-02-28,SENSEX,25902.12
2020-03-02,SENSEX,25828.05
2020-03-03,SENSEX,26074.84
2020-03-04,SENSEX,26018.83
2020-03-05,SENSEX,25997.35
2020-03-06,SENSEX,25939.22
2020-03-09,SENSEX,25888.37
2020-03-10,SENSEX,25930.94
2020-03-11,SENSEX,26236.08
2020-03-12,SENSEX,26237.94
2020-03-13,SENSEX,26213.73
2020-03-16,SENSEX,26012.44
2020-03-17,SENSEX,25959.75
2020-03-18,SENSEX,26110.29
2020-03-19,SENSEX,25936.16
2020-03-20,SENSEX,26030.05
2020-03-23,SENSEX,26053.75
2020-03-24,SENSEX,26111.61
2020-03-25,SENSEX,26189.48
2020-03-26,SENSEX,26066.21
2020-03-27,SENSEX,25940.73
2020-03-30,SENSEX,25702.72
2020-03-31,SENSEX,25817.27
2020-04-01,SENSEX,25900.43
2020-04-02,SENSEX,25730.63
2020-04-03,SENSEX,25830.99
2020-04-06,SENSEX,25862.92
2020-04-07,SENSEX,25990.08
2020-04-08,SENSEX,26079.62
2020-04-09,SENSEX,25952.48
2020-04-10,SENSEX,26244.33
2020-04-13,SENSEX,26263.16
2020-04-14,SENSEX,26304.98
2020-04-15,SENSEX,26311.42
2020-04-16,SENSEX,26278.23
2020-04-17,SENSEX,26377.23
2020-04-20,SENSEX,26474.52
2020-04-21,SENSEX,26182.29
2020-04-22,SENSEX,26238.45
2020-04-23,SENSEX,26211.5
2020-04-24,SENSEX,26388.38
2020-04-27,SENSEX,26409.21
2020-04-28,SENSEX,26453.42
2020-04-29,SENSEX,26508.57
2020-04-30,SENSEX,26495.65
2020-05-01,SENSEX,26571.93
2020-05-04,SENSEX,26665.05
2020-05-05,SENSEX,26658.59
2020-05-06,SENSEX,26692.66
2020-05-07,SENSEX,26727.45
2020-05-08,SENSEX,26698.07
2020-05-11,SENSEX,26652.89
2020-05-12,SENSEX,26733.25
2020-05-13,SENSEX,26615.02
2020-05-14,SENSEX,26623.14
2020-05-15,SENSEX,26492.3
2020-05-18,SENSEX,26553.68
2020-05-19,SENSEX,26662.59
2020-05-20,SENSEX,26746.04
2020-05-21,SENSEX,26612.08
2020-05-22,SENSEX,26739.53
2020-05-25,SENSEX,26718.84
2020-05-26,SENSEX,26786.06
2020-05-27,SENSEX,26848.53
2020-05-28,SENSEX,27108.06
2020-05-29,SENSEX,26739.71
2020-06-01,SENSEX,26697.59
2020-06-02,SENSEX,26699.93
2020-06-03,SENSEX,26720.39
2020-06-04,SENSEX,26734.5
2020-06-05,SENSEX,26747.85
2020-06-08,SENSEX,26787.03
2020-06-09,SENSEX,26965.77
2020-06-10,SENSEX,26857.22
2020-06-11,SENSEX,26862.63
2020-06-12,SENSEX,26614.28
2020-06-15,SENSEX,26635.05
2020-06-16,SENSEX,26723.52
2020-06-17,SENSEX,26777.0
2020-06-18,SENSEX,26740.27
2020-06-19,SENSEX,26796.58
2020-06-22,SENSEX,26807.34
2020-06-23,SENSEX,26833.11
2020-06-24,SENSEX,26918.34
2020-06-25,SENSEX,27001.61
2020-06-26,SENSEX,26889.45
2020-06-29,SENSEX,26864.64
2020-06-30,SENSEX,26691.95
2020-07-01,SENSEX,26909.69
2020-07-02,SENSEX,27090.41
2020-07-03,SENSEX,27274.62
2020-07-06,SENSEX,27559.48
2020-07-07,SENSEX,27837.0
2020-07-08,SENSEX,27816.91
2020-07-09,SENSEX,27814.9
2020-07-10,SENSEX,27864.68
2020-07-13,SENSEX,27821.04
2020-07-14,SENSEX,27795.57
2020-07-15,SENSEX,27752.46
2020-07-16,SENSEX,27754.2
2020-07-17,SENSEX,27731.34
2020-07-20,SENSEX,27704.63
2020-07-21,SENSEX,27738.29
2020-07-22,SENSEX,27699.05
2020-07-23,SENSEX,27802.15
2020-07-24,SENSEX,27862.26
2020-07-27,SENSEX,27891.44
2020-07-28,SENSEX,28002.62
2020-07-29,SENSEX,28002.76
2020-07-30,SENSEX,28252.3
2020-07-31,SENSEX,28213.55
2020-08-03,SENSEX,27975.14
2020-08-04,SENSEX,27822.69
2020-08-05,SENSEX,27613.5
2020-08-06,SENSEX,27643.06
2020-08-07,SENSEX,27562.06
2020-08-10,SENSEX,27678.83
2020-08-11,SENSEX,27581.58
2020-08-12,SENSEX,27613.91
2020-08-13,SENSEX,27740.31
2020-08-14,SENSEX,27771.98
2020-08-17,SENSEX,27672.96
2020-08-18,SENSEX,27503.1
2020-08-19,SENSEX,27493.85
2020-08-20,SENSEX,27190.52
2020-08-21,SENSEX,27191.59
2020-08-24,SENSEX,27163.44
2020-08-25,SENSEX,27129.55
2020-08-26,SENSEX,27059.95
2020-08-27,SENSEX,27087.44
2020-08-28,SENSEX,27314.12
2020-08-31,SENSEX,27506.91
2020-09-01,SENSEX,27550.74
2020-09-02,SENSEX,27508.7
2020-09-03,SENSEX,27536.71
2020-09-04,SENSEX,27579.46
2020-09-07,SENSEX,27590.59
2020-09-08,SENSEX,27533.15
2020-09-09,SENSEX,27688.63
2020-09-10,SENSEX,27808.02
2020-09-11,SENSEX,27900.13
2020-09-14,SENSEX,28149.41
2020-09-15,SENSEX,28401.42
2020-09-16,SENSEX,28276.64
2020-09-17,SENSEX,28298.45
2020-09-18,SENSEX,28284.5
2020-09-21,SENSEX,28511.11
2020-09-22,SENSEX,28386.23
2020-09-23,SENSEX,28508.37
2020-09-24,SENSEX,28789.66
2020-09-25,SENSEX,28743.13
2020-09-28,SENSEX,28743.16
2020-09-29,SENSEX,28623.52
2020-09-30,SENSEX,28535.25
2020-10-01,SENSEX,28544.67
2020-10-02,SENSEX,28768.4
2020-10-05,SENSEX,28797.52
2020-10-06,SENSEX,28883.01
2020-10-07,SENSEX,28896.36
2020-10-08,SENSEX,28966.98
2020-10-09,SENSEX,29162.08
2020-10-12,SENSEX,29047.51
2020-10-13,SENSEX,29157.14
2020-10-14,SENSEX,29395.02
2020-10-15,SENSEX,29374.14
2020-10-16,SENSEX,29535.87
2020-10-19,SENSEX,29445.71
2020-10-20,SENSEX,29558.43
2020-10-21,SENSEX,29416.2
2020-10-22,SENSEX,29371.09
2020-10-23,SENSEX,29333.34
2020-10-26,SENSEX,29466.73
2020-10-27,SENSEX,29403.09
2020-10-28,SENSEX,29342.66
2020-10-29,SENSEX,29347.56
2020-10-30,SENSEX,29299.84
2020-11-02,SENSEX,29330.32
2020-11-03,SENSEX,29326.93
2020-11-04,SENSEX,29154.02
2020-11-05,SENSEX,29156.31
2020-11-06,SENSEX,29062.52
2020-11-09,SENSEX,29035.11
2020-11-10,SENSEX,28983.23
2020-11-11,SENSEX,29025.93
2020-11-12,SENSEX,28767.13
2020-11-13,SENSEX,28939.02
2020-11-16,SENSEX,28889.49
2020-11-17,SENSEX,29101.47
2020-11-18,SENSEX,29114.22
2020-11-19,SENSEX,29143.96
2020-11-20,SENSEX,29127.29
2020-11-23,SENSEX,28989.07
2020-11-24,SENSEX,29004.06
2020-11-25,SENSEX,28990.85
2020-11-26,SENSEX,28829.14
2020-11-27,SENSEX,28670.42
2020-11-30,SENSEX,28557.15
2020-12-01,SENSEX,28595.46
2020-12-02,SENSEX,28793.71
2020-12-03,SENSEX,28688.73
2020-12-04,SENSEX,28547.42
2020-12-07,SENSEX,28740.33
2020-12-08,SENSEX,28835.22
2020-12-09,SENSEX,28794.26
2020-12-10,SENSEX,28807.77
2020-12-11,SENSEX,28648.56
2020-12-14,SENSEX,28654.79
2020-12-15,SENSEX,28908.98
