date,company,volume
2018-05-09,HDFC,1298530
2018-05-10,HDFC,1305893
2018-05-11,HDFC,2185610
2018-05-14,HDFC,1848592
2018-05-15,HDFC,1949947
2018-05-16,HDFC,1608319
2018-05-17,HDFC,1690492
2018-05-18,HDFC,1379583
2018-05-21,HDFC,1927950
2018-05-22,HDFC,5171801
2018-05-23,HDFC,1551707
2018-05-24,HDFC,3269473
2018-05-25,HDFC,1842526
2018-05-28,HDFC,1985504
2018-05-29,HDFC,2084962
2018-05-30,HDFC,1529601
2018-05-31,HDFC,1245809
2018-06-01,HDFC,1569493
2018-06-04,HDFC,1717084
2018-06-05,HDFC,1677266
2018-06-06,HDFC,1200178
2018-06-07,HDFC,2012617
2018-06-08,HDFC,1407969
2018-06-11,HDFC,1765762
2018-06-12,HDFC,1362893
2018-06-13,HDFC,1962731
2018-06-14,HDFC,1596573
2018-06-15,HDFC,1474055
2018-06-18,HDFC,1799647
2018-06-19,HDFC,1896872
2018-06-20,HDFC,1429724
2018-06-21,HDFC,2058965
2018-06-22,HDFC,1445813
2018-06-25,HDFC,1977381
2018-06-26,HDFC,1661343
2018-06-27,HDFC,1460644
2018-06-28,HDFC,1760020
2018-06-29,HDFC,2044946
2018-07-02,HDFC,1718817
2018-07-03,HDFC,1811525
2018-07-04,HDFC,1889964
2018-07-05,HDFC,2203951
2018-07-06,HDFC,2056539
2018-07-09,HDFC,1426209
2018-07-10,HDFC,1348417
2018-07-11,HDFC,1332803
2018-07-12,HDFC,1453979
2018-07-13,HDFC,4823854
2018-07-16,HDFC,3406636
2018-07-17,HDFC,1642349
2018-07-18,HDFC,1259284
2018-07-19,HDFC,1723655
2018-07-20,HDFC,2164930
2018-07-23,HDFC,1411938
2018-07-24,HDFC,2011390
2018-07-25,HDFC,1958746
2018-07-26,HDFC,1292431
2018-07-27,HDFC,2021622
2018-07-30,HDFC,1894983
2018-07-31,HDFC,1808360
2018-08-01,HDFC,2053101
2018-08-02,HDFC,1880793
2018-08-03,HDFC,2123129
2018-08-06,HDFC,2068910
2018-08-07,HDFC,1232903
2018-08-08,HDFC,2030008
2018-08-09,HDFC,1317153
2018-08-10,HDFC,2012081
2018-08-13,HDFC,1749780
2018-08-14,HDFC,1702386
2018-08-15,HDFC,1964992
2018-08-16,HDFC,1510763
2018-08-17,HDFC,1451375
2018-08-20,HDFC,1649962
2018-08-21,HDFC,1483161
2018-08-22,HDFC,2192871
2018-08-23,HDFC,1580551
2018-08-24,HDFC,1828294
2018-08-27,HDFC,1560754
2018-08-28,HDFC,2199519
2018-08-29,HDFC,1754011
2018-08-30,HDFC,2200205
2018-08-31,HDFC,2077182
2018-09-03,HDFC,1663259
2018-09-04,HDFC,2060732
2018-09-05,HDFC,1217401
2018-09-06,HDFC,1686178
2018-09-07,HDFC,1959953
2018-09-10,HDFC,1630918
2018-09-11,HDFC,1338329
2018-09-12,HDFC,2135489
2018-09-13,HDFC,2094709
2018-09-14,HDFC,2158051
2018-09-17,HDFC,1473807
2018-09-18,HDFC,1748087
2018-09-19,HDFC,1304213
2018-09-20,HDFC,1443936
2018-09-21,HDFC,2175310
2018-09-24,HDFC,1931562
2018-09-25,HDFC,1298186
2018-09-26,HDFC,1336897
2018-09-27,HDFC,1479279
2018-09-28,HDFC,2192720
2018-10-01,HDFC,1399958
2018-10-02,HDFC,1856555
2018-10-03,HDFC,3614160
2018-10-04,HDFC,1280362
2018-10-05,HDFC,1749290
2018-10-08,HDFC,1528344
2018-10-09,HDFC,1783460
2018-10-10,HDFC,2031719
2018-10-11,HDFC,1900436
2018-10-12,HDFC,1658040
2018-10-15,HDFC,1423283
2018-10-16,HDFC,1838809
2018-10-17,HDFC,1459047
2018-10-18,HDFC,1597447
2018-10-19,HDFC,2042332
2018-10-22,HDFC,1594764
2018-10-23,HDFC,1487962
2018-10-24,HDFC,1495539
2018-10-25,HDFC,1221461
2018-10-26,HDFC,2054600
2018-10-29,HDFC,1829937
2018-10-30,HDFC,1833945
2018-10-31,HDFC,1972915
2018-11-01,HDFC,1316782
2018-11-02,HDFC,1549281
2018-11-05,HDFC,1672759
2018-11-06,HDFC,2043220
2018-11-07,HDFC,1964858
2018-11-08,HDFC,1868559
2018-11-09,HDFC,1517634
2018-11-12,HDFC,2159920
2018-11-13,HDFC,1662901
2018-11-14,HDFC,2218364
2018-11-15,HDFC,2058152
2018-11-16,HDFC,1995239
2018-11-19,HDFC,1802744
2018-11-20,HDFC,1414903
2018-11-21,HDFC,1882436
2018-11-22,HDFC,1374913
2018-11-23,HDFC,1438550
2018-11-26,HDFC,2178814
2018-11-27,HDFC,2114169
2018-11-28,HDFC,1532333
2018-11-29,HDFC,1355750
2018-11-30,HDFC,1916277
2018-12-03,HDFC,1664753
2018-12-04,HDFC,1877075
2018-12-05,HDFC,1805097
2018-12-06,HDFC,1256201
2018-12-07,HDFC,1495132
2018-12-10,HDFC,1511413
2018-12-11,HDFC,1932187
2018-12-12,HDFC,2087740
2018-12-13,HDFC,1243677
2018-12-14,HDFC,1568078
2018-12-17,HDFC,1527975
2018-12-18,HDFC,1856433
2018-12-19,HDFC,1955066
2018-12-20,HDFC,1979576
2018-12-21,HDFC,1532637
2018-12-24,HDFC,1250042
2018-12-25,HDFC,1726539
2018-12-26,HDFC,1540950
2018-12-27,HDFC,2153687
2018-12-28,HDFC,2057710
2018-12-31,HDFC,1997460
2019-01-01,HDFC,2266390
2019-01-02,HDFC,1414380
2019-01-03,HDFC,1334095
2019-01-04,HDFC,1538303
2019-01-07,HDFC,1679980
2019-01-08,HDFC,1623653
2019-01-09,HDFC,1920737
2019-01-10,HDFC,1290350
2019-01-11,HDFC,2163195
2019-01-14,HDFC,1804851
2019-01-15,HDFC,1624659
2019-01-16,HDFC,3866701
2019-01-17,HDFC,1725246
2019-01-18,HDFC,1933069
2019-01-21,HDFC,2020200
2019-01-22,HDFC,1621633
2019-01-23,HDFC,1577061
2019-01-24,HDFC,2114950
2019-01-25,HDFC,1837808
2019-01-28,HDFC,1944235
2019-01-29,HDFC,1517931
2019-01-30,HDFC,2057723
2019-01-31,HDFC,1611431
2019-02-01,HDFC,1592273
2019-02-04,HDFC,1612029
2019-02-05,HDFC,1770801
2019-02-06,HDFC,1315528
2019-02-07,HDFC,2094296
2019-02-08,HDFC,1764365
2019-02-11,HDFC,2289465
2019-02-12,HDFC,2271642
2019-02-13,HDFC,1383350
2019-02-14,HDFC,1947304
2019-02-15,HDFC,1706807
2019-02-18,HDFC,1766177
2019-02-19,HDFC,2221117
2019-02-20,HDFC,2320604
2019-02-21,HDFC,2079302
2019-02-22,HDFC,1488880
2019-02-25,HDFC,1641717
2019-02-26,HDFC,1725067
2019-02-27,HDFC,2321054
2019-02-28,HDFC,1689707
2019-03-01,HDFC,1659633
2019-03-04,HDFC,1598353
2019-03-05,HDFC,2253925
2019-03-06,HDFC,1617296
2019-03-07,HDFC,1787837
2019-03-08,HDFC,1770201
2019-03-11,HDFC,2143948
2019-03-12,HDFC,2339210
2019-03-13,HDFC,1339612
2019-03-14,HDFC,1802307
2019-03-15,HDFC,1626819
2019-03-18,HDFC,1748236
2019-03-19,HDFC,2059355
2019-03-20,HDFC,1683950
2019-03-21,HDFC,1603739
2019-03-22,HDFC,1424438
2019-03-25,HDFC,1987967
2019-03-26,HDFC,2112291
2019-03-27,HDFC,1404049
2019-03-28,HDFC,1680509
2019-03-29,HDFC,1527786
2019-04-01,HDFC,1589511
2019-04-02,HDFC,1960342
2019-04-03,HDFC,2058572
2019-04-04,HDFC,1756166
2019-04-05,HDFC,2071727
2019-04-08,HDFC,1981193
2019-04-09,HDFC,1902057
2019-04-10,HDFC,1297230
2019-04-11,HDFC,2300476
2019-04-12,HDFC,1990439
2019-04-15,HDFC,3499326
2019-04-16,HDFC,1596545
2019-04-17,HDFC,1921605
2019-04-18,HDFC,2307510
2019-04-19,HDFC,1951759
2019-04-22,HDFC,2305840
2019-04-23,HDFC,1748758
2019-04-24,HDFC,1515342
2019-04-25,HDFC,1965853
2019-04-26,HDFC,2366423
2019-04-29,HDFC,1320426
2019-04-30,HDFC,2182993
2019-05-01,HDFC,1452637
2019-05-02,HDFC,1395968
2019-05-03,HDFC,1806852
2019-05-06,HDFC,1765768
2019-05-07,HDFC,2411226
2019-05-08,HDFC,1374944
2019-05-09,HDFC,1559076
2019-05-10,HDFC,1947138
2019-05-13,HDFC,1867014
2019-05-14,HDFC,2333506
2019-05-15,HDFC,1344408
2019-05-16,HDFC,2102556
2019-05-17,HDFC,1409568
2019-05-20,HDFC,2059619
2019-05-21,HDFC,1914524
2019-05-22,HDFC,2454316
2019-05-23,HDFC,2112755
2019-05-24,HDFC,1681665
2019-05-27,HDFC,1916215
2019-05-28,HDFC,1446880
2019-05-29,HDFC,1541092
2019-05-30,HDFC,2446535
2019-05-31,HDFC,1875907
2019-06-03,HDFC,2305359
2019-06-04,HDFC,1578426
2019-06-05,HDFC,2020592
2019-06-06,HDFC,2181303
2019-06-07,HDFC,2060643
2019-06-10,HDFC,1476080
2019-06-11,HDFC,1428374
2019-06-12,HDFC,1944745
2019-06-13,HDFC,2290591
2019-06-14,HDFC,1704085
2019-06-17,HDFC,1499245
2019-06-18,HDFC,1590474
2019-06-19,HDFC,1820175
2019-06-20,HDFC,1644918
2019-06-21,HDFC,1767307
2019-06-24,HDFC,2101950
2019-06-25,HDFC,2455895
2019-06-26,HDFC,1751429
2019-06-27,HDFC,2233330
2019-06-28,HDFC,2060429
2019-07-01,HDFC,1698054
2019-07-02,HDFC,2045154
2019-07-03,HDFC,2341442
2019-07-04,HDFC,2306125
2019-07-05,HDFC,1433956
2019-07-08,HDFC,1781000
2019-07-09,HDFC,1995372
2019-07-10,HDFC,2021094
2019-07-11,HDFC,1558793
2019-07-12,HDFC,2536221
2019-07-15,HDFC,1417397
2019-07-16,HDFC,1729993
2019-07-17,HDFC,1936149
2019-07-18,HDFC,2267395
2019-07-19,HDFC,2505821
2019-07-22,HDFC,2027444
2019-07-23,HDFC,1777389
2019-07-24,HDFC,2247377
2019-07-25,HDFC,1473561
2019-07-26,HDFC,2007354
2019-07-29,HDFC,2481921
2019-07-30,HDFC,1825185
2019-07-31,HDFC,1546954
2019-08-01,HDFC,1822319
2019-08-02,HDFC,1925061
2019-08-05,HDFC,1460004
2019-08-06,HDFC,2449747
2019-08-07,HDFC,1811722
2019-08-08,HDFC,2291579
2019-08-09,HDFC,2560720
2019-08-12,HDFC,1466983
2019-08-13,HDFC,2587240
2019-08-14,HDFC,1835709
2019-08-15,HDFC,2413641
2019-08-16,HDFC,2130987
2019-08-19,HDFC,1514349
2019-08-20,HDFC,2416123
2019-08-21,HDFC,2535152
2019-08-22,HDFC,1512821
2019-08-23,HDFC,1729770
2019-08-26,HDFC,1668009
2019-08-27,HDFC,1720624
2019-08-28,HDFC,1765335
2019-08-29,HDFC,2223269
2019-08-30,HDFC,2105733
2019-09-02,HDFC,2256381
2019-09-03,HDFC,1458995
2019-09-04,HDFC,2575596
2019-09-05,HDFC,2321479
2019-09-06,HDFC,1926324
2019-09-09,HDFC,2237600
2019-09-10,HDFC,1730600
2019-09-11,HDFC,2063486
2019-09-12,HDFC,2024172
2019-09-13,HDFC,1948583
2019-09-16,HDFC,2095227
2019-09-17,HDFC,2069292
2019-09-18,HDFC,1605158
2019-09-19,HDFC,2033469
2019-09-20,HDFC,2289135
2019-09-23,HDFC,1686259
2019-09-24,HDFC,1932835
2019-09-25,HDFC,1698579
2019-09-26,HDFC,1703595
2019-09-27,HDFC,2531408
2019-09-30,HDFC,6988696
2019-10-01,HDFC,1931474
2019-10-02,HDFC,1889660
2019-10-03,HDFC,2467560
2019-10-04,HDFC,1613389
2019-10-07,HDFC,1467794
2019-10-08,HDFC,2645649
2019-10-09,HDFC,1807690
2019-10-10,HDFC,2613648
2019-10-11,HDFC,1927118
2019-10-14,HDFC,2217551
2019-10-15,HDFC,1964624
2019-10-16,HDFC,2235104
2019-10-17,HDFC,5683389
2019-10-18,HDFC,1604337
2019-10-21,HDFC,1838051
2019-10-22,HDFC,2526005
2019-10-23,HDFC,2184451
2019-10-24,HDFC,1579981
2019-10-25,HDFC,1764452
2019-10-28,HDFC,1957242
2019-10-29,HDFC,2445373
2019-10-30,HDFC,2295977
2019-10-31,HDFC,1523816
2019-11-01,HDFC,1501886
2019-11-04,HDFC,2482402
2019-11-05,HDFC,2703809
2019-11-06,HDFC,2767857
2019-11-07,HDFC,1534550
2019-11-08,HDFC,1743478
2019-11-11,HDFC,2054778
2019-11-12,HDFC,1635611
2019-11-13,HDFC,2224070
2019-11-14,HDFC,1712193
2019-11-15,HDFC,1868879
2019-11-18,HDFC,2348221
2019-11-19,HDFC,2040002
2019-11-20,HDFC,1565219
2019-11-21,HDFC,2370708
2019-11-22,HDFC,1853795
2019-11-25,HDFC,2642162
2019-11-26,HDFC,2197832
2019-11-27,HDFC,1655243
2019-11-28,HDFC,1632804
2019-11-29,HDFC,2697783
2019-12-02,HDFC,2824568
2019-12-03,HDFC,2496602
2019-12-04,HDFC,1990850
2019-12-05,HDFC,1885887
2019-12-06,HDFC,1808534
2019-12-09,HDFC,1809036
2019-12-10,HDFC,1837821
2019-12-11,HDFC,1740182
2019-12-12,HDFC,2801915
2019-12-13,HDFC,2450866
2019-12-16,HDFC,1715911
2019-12-17,HDFC,1580263
2019-12-18,HDFC,2591940
2019-12-19,HDFC,2006309
2019-12-20,HDFC,2471808
2019-12-23,HDFC,2813794
2019-12-24,HDFC,2852973
2019-12-25,HDFC,2117624
2019-12-26,HDFC,1931775
2019-12-27,HDFC,2115688
2019-12-30,HDFC,2407126
2019-12-31,HDFC,2556460
2020-01-01,HDFC,2002352
2020-01-02,HDFC,2189762
2020-01-03,HDFC,2319489
2020-01-06,HDFC,2350648
2020-01-07,HDFC,2484620
2020-01-08,HDFC,1660239
2020-01-09,HDFC,1580926
2020-01-10,HDFC,2200456
2020-01-13,HDFC,2786140
2020-01-14,HDFC,2314739
2020-01-15,HDFC,2382117
2020-01-16,HDFC,2421491
2020-01-17,HDFC,2463526
2020-01-20,HDFC,1990727
2020-01-21,HDFC,2008138
2020-01-22,HDFC,2716772
2020-01-23,HDFC,2601639
2020-01-24,HDFC,2024848
2020-01-27,HDFC,1863298
2020-01-28,HDFC,1590924
2020-01-29,HDFC,1919840
2020-01-30,HDFC,2931588
2020-01-31,HDFC,2863478
2020-02-03,HDFC,1619146
2020-02-04,HDFC,2181204
2020-02-05,HDFC,1755007
2020-02-06,HDFC,2128808
2020-02-07,HDFC,1596863
2020-02-10,HDFC,1677310
2020-02-11,HDFC,2390939
2020-02-12,HDFC,1613836
2020-02-13,HDFC,2799692
2020-02-14,HDFC,1689187
2020-02-17,HDFC,1957636
2020-02-18,HDFC,2167316
2020-02-19,HDFC,2715172
2020-02-20,HDFC,2035175
2020-02-21,HDFC,2978657
2020-02-24,HDFC,1624383
2020-02-25,HDFC,2359024
2020-02-26,HDFC,1680341
2020-02-27,HDFC,2503781
2020-02-28,HDFC,2314209
2020-03-02,HDFC,2456357
2020-03-03,HDFC,1670510
2020-03-04,HDFC,2671081
2020-03-05,HDFC,2800621
2020-03-06,HDFC,2062165
2020-03-09,HDFC,2303135
2020-03-10,HDFC,2342934
2020-03-11,HDFC,2422228
2020-03-12,HDFC,2785686
2020-03-13,HDFC,2241035
2020-03-16,HDFC,2817167
2020-03-17,HDFC,3022838
2020-03-18,HDFC,3021736
2020-03-19,HDFC,2248302
2020-03-20,HDFC,1690042
2020-03-23,HDFC,2741821
2020-03-24,HDFC,2711400
2020-03-25,HDFC,2677402
2020-03-26,HDFC,3028212
2020-03-27,HDFC,2671231
2020-03-30,HDFC,2348730
2020-03-31,HDFC,2464190
2020-04-01,HDFC,2510912
2020-04-02,HDFC,2240781
2020-04-03,HDFC,1797474
2020-04-06,HDFC,2656112
2020-04-07,HDFC,2068438
2020-04-08,HDFC,2029863
2020-04-09,HDFC,2958435
2020-04-10,HDFC,2923465
2020-04-13,HDFC,2089462
2020-04-14,HDFC,2468526
2020-04-15,HDFC,2446710
2020-04-16,HDFC,2147130
2020-04-17,HDFC,2908658
2020-04-20,HDFC,1886221
2020-04-21,HDFC,10976742
2020-04-22,HDFC,2579502
2020-04-23,HDFC,2651903
2020-04-24,HDFC,3067545
2020-04-27,HDFC,1967432
2020-04-28,HDFC,1936671
2020-04-29,HDFC,2005568
2020-04-30,HDFC,2554563
2020-05-01,HDFC,1671780
2020-05-04,HDFC,1675680
2020-05-05,HDFC,1966753
2020-05-06,HDFC,2857290
2020-05-07,HDFC,1810703
2020-05-08,HDFC,3069662
2020-05-11,HDFC,1942637
2020-05-12,HDFC,2121159
2020-05-13,HDFC,1854388
2020-05-14,HDFC,2663291
2020-05-15,HDFC,3015879
2020-05-18,HDFC,2606878
2020-05-19,HDFC,2691909
2020-05-20,HDFC,3017655
2020-05-21,HDFC,3100819
2020-05-22,HDFC,1889835
2020-05-25,HDFC,1918893
2020-05-26,HDFC,2848143
2020-05-27,HDFC,1932422
2020-05-28,HDFC,1845851
2020-05-29,HDFC,2641153
2020-06-01,HDFC,2895903
2020-06-02,HDFC,6807676
2020-06-03,HDFC,2340010
2020-06-04,HDFC,1802381
2020-06-05,HDFC,2732030
2020-06-08,HDFC,2388105
2020-06-09,HDFC,2063835
2020-06-10,HDFC,2450862
2020-06-11,HDFC,2669275
2020-06-12,HDFC,2302960
2020-06-15,HDFC,2748732
2020-06-16,HDFC,3041041
2020-06-17,HDFC,2022134
2020-06-18,HDFC,1857917
2020-06-19,HDFC,2457760
2020-06-22,HDFC,2176555
2020-06-23,HDFC,3105557
2020-06-24,HDFC,2170304
2020-06-25,HDFC,3028829
2020-06-26,HDFC,1728250
2020-06-29,HDFC,2072405
2020-06-30,HDFC,1831806
2020-07-01,HDFC,2893823
2020-07-02,HDFC,2076371
2020-07-03,HDFC,1997991
2020-07-06,HDFC,2660282
2020-07-07,HDFC,1733971
2020-07-08,HDFC,2399061
2020-07-09,HDFC,1926012
2020-07-10,HDFC,2922233
2020-07-13,HDFC,2997076
2020-07-14,HDFC,2425116
2020-07-15,HDFC,2881886
2020-07-16,HDFC,1801143
2020-07-17,HDFC,2783925
2020-07-20,HDFC,3183338
2020-07-21,HDFC,2345138
2020-07-22,HDFC,3031346
2020-07-23,HDFC,2811522
2020-07-24,HDFC,2107116
2020-07-27,HDFC,3132811
2020-07-28,HDFC,1763482
2020-07-29,HDFC,2714867
2020-07-30,HDFC,2695277
2020-07-31,HDFC,1826848
2020-08-03,HDFC,2000120
2020-08-04,HDFC,2018957
2020-08-05,HDFC,1906416
2020-08-06,HDFC,2476712
2020-08-07,HDFC,2616995
2020-08-10,HDFC,2248444
2020-08-11,HDFC,3104933
2020-08-12,HDFC,1810889
2020-08-13,HDFC,1747083
2020-08-14,HDFC,2773190
2020-08-17,HDFC,2485317
2020-08-18,HDFC,1922806
2020-08-19,HDFC,1837305
2020-08-20,HDFC,2817142
2020-08-21,HDFC,2729472
2020-08-24,HDFC,3141088
2020-08-25,HDFC,2330573
2020-08-26,HDFC,2883922
2020-08-27,HDFC,2703098
2020-08-28,HDFC,2689563
2020-08-31,HDFC,1909005
2020-09-01,HDFC,2412123
2020-09-02,HDFC,3015021
2020-09-03,HDFC,3180615
2020-09-04,HDFC,3093663
2020-09-07,HDFC,2901265
2020-09-08,HDFC,2628219
2020-09-09,HDFC,2814442
2020-09-10,HDFC,2898805
2020-09-11,HDFC,2476867
2020-09-14,HDFC,2130572
2020-09-15,HDFC,3004801
2020-09-16,HDFC,7179190
2020-09-17,HDFC,2192827
2020-09-18,HDFC,2748336
2020-09-21,HDFC,3040204
2020-09-22,HDFC,2729110
2020-09-23,HDFC,2020983
2020-09-24,HDFC,2219119
2020-09-25,HDFC,2436316
2020-09-28,HDFC,1832922
2020-09-29,HDFC,2706347
2020-09-30,HDFC,2578651
2020-10-01,HDFC,1890110
2020-10-02,HDFC,2747847
2020-10-05,HDFC,2495952
2020-10-06,HDFC,2963351
2020-10-07,HDFC,2512760
2020-10-08,HDFC,2677041
2020-10-09,HDFC,2263398
2020-10-12,HDFC,3199495
2020-10-13,HDFC,1787331
2020-10-14,HDFC,3083310
2020-10-15,HDFC,2938378
2020-10-16,HDFC,3105400
2020-10-19,HDFC,3755934
2020-10-20,HDFC,3258999
2020-10-21,HDFC,2139309
2020-10-22,HDFC,1860758
2020-10-23,HDFC,1822952
2020-10-26,HDFC,2199882
2020-10-27,HDFC,3264977
2020-10-28,HDFC,1801530
2020-10-29,HDFC,2726296
2020-10-30,HDFC,2399928
2020-11-02,HDFC,2799596
2020-11-03,HDFC,3151564
2020-11-04,HDFC,2545175
2020-11-05,HDFC,2647625
2020-11-06,HDFC,2242374
2020-11-09,HDFC,2481680
2020-11-10,HDFC,1835665
2020-11-11,HDFC,2680458
2020-11-12,HDFC,1939958
2020-11-13,HDFC,2049908
2020-11-16,HDFC,2657314
2020-11-17,HDFC,3111263
2020-11-18,HDFC,3133801
2020-11-19,HDFC,2829749
2020-11-20,HDFC,2156623
2020-11-23,HDFC,2106025
2020-11-24,HDFC,2832766
2020-11-25,HDFC,2722417
2020-11-26,HDFC,2367408
2020-11-27,HDFC,3237034
2020-11-30,HDFC,2107061
2020-12-01,HDFC,2447147
2020-12-02,HDFC,2306131
2020-12-03,HDFC,2064868
2020-12-04,HDFC,1988672
2020-12-07,HDFC,2007090
2020-12-08,HDFC,1979773
2020-12-09,HDFC,2224188
2020-12-10,HDFC,1827521
2020-12-11,HDFC,3198844
2020-12-14,HDFC,2515692
2020-12-15,HDFC,1949665
2020-12-16,HDFC,1899685
2020-12-17,HDFC,1797754
2020-12-18,HDFC,2782759
2020-12-21,HDFC,2541463
2020-12-22,HDFC,2455840
2020-12-23,HDFC,2724602
2020-12-24,HDFC,2506823
2020-12-25,HDFC,2021257
2020-12-28,HDFC,2242560
2020-12-29,HDFC,2140990
2020-12-30,HDFC,2469878
2020-12-31,HDFC,2838749
2021-01-01,HDFC,2708472
2021-01-04,HDFC,3031091
2021-01-05,HDFC,2592328
2021-01-06,HDFC,3458775
2021-01-07,HDFC,2288569
2021-01-08,HDFC,5348516
2021-01-11,HDFC,2459967
2021-01-12,HDFC,2221948
2021-01-13,HDFC,2196209
2021-01-14,HDFC,3053438
2021-01-15,HDFC,6676429
2021-01-18,HDFC,2079902
2021-01-19,HDFC,3122989
2021-01-20,HDFC,2721539
2021-01-21,HDFC,7754965
2021-01-22,HDFC,2892776
2021-01-25,HDFC,2803308
2021-01-26,HDFC,1812791
2021-01-27,HDFC,2146057
2021-01-28,HDFC,2982772
2021-01-29,HDFC,2039042
2021-02-01,HDFC,2157293
2021-02-02,HDFC,2357791
2021-02-03,HDFC,2793630
2021-02-04,HDFC,2090409
2021-02-05,HDFC,3191600
2021-02-08,HDFC,2792752
2021-02-09,HDFC,2792205
2021-02-10,HDFC,2860876
2021-02-11,HDFC,1803427
2021-02-12,HDFC,2357401
2021-02-15,HDFC,2216970
2021-02-16,HDFC,3234718
2021-02-17,HDFC,1790586
2021-02-18,HDFC,3101848
2021-02-19,HDFC,2524593
2021-02-22,HDFC,2825165
2021-02-23,HDFC,3268986
2021-02-24,HDFC,3158119
2021-02-25,HDFC,2505940
2021-02-26,HDFC,3288534
2021-03-01,HDFC,3156411
2021-03-02,HDFC,3281195
2021-03-03,HDFC,2967223
2021-03-04,HDFC,2785383
2021-03-05,HDFC,2215810
2021-03-08,HDFC,2721988
2021-03-09,HDFC,2638459
2021-03-10,HDFC,1971376
2021-03-11,HDFC,2070995
2021-03-12,HDFC,2396813
2021-03-15,HDFC,2249849
2021-03-16,HDFC,2395182
2021-03-17,HDFC,1820931
2021-03-18,HDFC,2166730
2021-03-19,HDFC,2171971
2021-03-22,HDFC,3186573
2021-03-23,HDFC,2257347
2021-03-24,HDFC,3195801
2021-03-25,HDFC,2363872
2021-03-26,HDFC,3054605
2021-03-29,HDFC,3123290
2021-03-30,HDFC,2768861
2021-03-31,HDFC,2609629
2021-04-01,HDFC,3192493
2021-04-02,HDFC,1774708
2021-04-05,HDFC,2443453
2021-04-06,HDFC,3044712
2021-04-07,HDFC,1990495
2021-04-08,HDFC,2219350
2021-04-09,HDFC,3259963
2021-04-12,HDFC,2863262
2021-04-13,HDFC,2271135
2021-04-14,HDFC,2145329
2021-04-15,HDFC,3267318
2021-04-16,HDFC,3142768
2021-04-19,HDFC,3182984
2021-04-20,HDFC,2194169
2021-04-21,HDFC,2268062
2021-04-22,HDFC,3012348
2021-04-23,HDFC,2220709
2021-04-26,HDFC,3162334
2021-04-27,HDFC,2947472
2021-04-28,HDFC,3161784
2021-04-29,HDFC,2452997
2021-04-30,HDFC,2413402
2021-05-03,HDFC,2484900
2021-05-04,HDFC,3035873
2021-05-05,HDFC,2552666
2021-05-06,HDFC,2574392
2021-05-07,HDFC,1824988
2021-05-10,HDFC,3086095
2021-05-11,HDFC,1966469
2021-05-12,HDFC,2830707
2021-05-13,HDFC,3187148
2021-05-14,HDFC,2430014
2021-05-17,HDFC,2254991
2021-05-18,HDFC,2378280
2021-05-19,HDFC,2678917
2021-05-20,HDFC,3112801
2021-05-21,HDFC,1824089
2021-05-24,HDFC,2246263
2021-05-25,HDFC,3133493
2021-05-26,HDFC,2273441
2021-05-27,HDFC,2754318
2021-05-28,HDFC,1966080
2021-05-31,HDFC,2583772
2021-06-01,HDFC,5975314
2021-06-02,HDFC,2050560
2021-06-03,HDFC,1868891
2021-06-04,HDFC,2934938
2021-06-07,HDFC,2463273
2021-06-08,HDFC,3085636
2021-06-09,HDFC,3207140
2021-06-10,HDFC,1880905
2021-06-11,HDFC,1992070
2021-06-14,HDFC,1966036
2021-06-15,HDFC,2929396
2021-06-16,HDFC,2775114
2021-06-17,HDFC,1907155
2021-06-18,HDFC,2672483
2021-06-21,HDFC,6041893
2021-06-22,HDFC,1739203
2021-06-23,HDFC,2755180
2021-06-24,HDFC,2069485
2021-06-25,HDFC,2087478
2021-06-28,HDFC,2160663
2021-06-29,HDFC,2295239
2021-06-30,HDFC,1905363
2021-07-01,HDFC,1752073
2021-07-02,HDFC,2343286
2021-07-05,HDFC,2087117
2021-07-06,HDFC,2469368
2021-07-07,HDFC,2080181
2021-07-08,HDFC,2687924
2021-07-09,HDFC,1995139
2021-07-12,HDFC,2047024
2021-07-13,HDFC,2920152
2021-07-14,HDFC,3052058
2021-07-15,HDFC,2170905
2021-07-16,HDFC,3149187
2021-07-19,HDFC,2545550
2021-07-20,HDFC,2294920
2021-07-21,HDFC,5175976
2021-07-22,HDFC,2387593
2021-07-23,HDFC,2580709
2021-07-26,HDFC,2578808
2021-07-27,HDFC,2227919
2021-07-28,HDFC,2712716
2021-07-29,HDFC,2164564
2021-07-30,HDFC,2936811
2021-08-02,HDFC,1759335
2021-08-03,HDFC,3120461
2021-08-04,HDFC,2400094
2021-08-05,HDFC,1904082
2021-08-06,HDFC,2908189
2021-08-09,HDFC,2660102
2021-08-10,HDFC,2456755
2021-08-11,HDFC,2434396
2021-08-12,HDFC,2392352
2021-08-13,HDFC,2959213
2021-08-16,HDFC,2980402
2021-08-17,HDFC,1712799
2021-08-18,HDFC,3029432
2021-08-19,HDFC,3128625
2021-08-20,HDFC,2846548
2021-08-23,HDFC,2607717
2021-08-24,HDFC,1975876
2021-08-25,HDFC,1811377
2021-08-26,HDFC,1932100
2021-08-27,HDFC,1798287
2021-08-30,HDFC,2471142
2021-08-31,HDFC,2927056
2021-09-01,HDFC,2432298
2021-09-02,HDFC,2666490
2021-09-03,HDFC,2362565
2021-09-06,HDFC,1812330
2021-09-07,HDFC,2169173
2021-09-08,HDFC,1964633
2021-09-09,HDFC,1929580
2021-09-10,HDFC,2694145
2021-09-13,HDFC,3048956
