date,company,sentiment_score
2018-05-08,HDFC,0.141
2018-05-09,HDFC,0.143
2018-05-10,HDFC,0.258
2018-05-11,HDFC,0.098
2018-05-14,HDFC,0.041
2018-05-15,HDFC,0.139
2018-05-16,HDFC,0.178
2018-05-17,HDFC,0.206
2018-05-18,HDFC,0.11
2018-05-21,HDFC,0.145
2018-05-22,HDFC,0.101
2018-05-23,HDFC,0.134
2018-05-24,HDFC,0.189
2018-05-25,HDFC,0.259
2018-05-28,HDFC,0.071
2018-05-29,HDFC,0.118
2018-05-30,HDFC,0.286
2018-05-31,HDFC,0.078
2018-06-01,HDFC,0.15
2018-06-04,HDFC,0.236
2018-06-05,HDFC,0.372
2018-06-06,HDFC,0.044
2018-06-07,HDFC,0.276
2018-06-08,HDFC,0.261
2018-06-11,HDFC,0.225
2018-06-12,HDFC,0.16
2018-06-13,HDFC,0.112
2018-06-14,HDFC,0.232
2018-06-15,HDFC,0.056
2018-06-18,HDFC,0.204
2018-06-19,HDFC,0.18
2018-06-20,HDFC,0.064
2018-06-21,HDFC,0.074
2018-06-22,HDFC,0.008
2018-06-25,HDFC,0.009
2018-06-26,HDFC,0.146
2018-06-27,HDFC,0.205
2018-06-28,HDFC,0.26
2018-06-29,HDFC,0.093
2018-07-02,HDFC,0.039
2018-07-03,HDFC,0.084
2018-07-04,HDFC,0.099
2018-07-05,HDFC,0.118
2018-07-06,HDFC,0.04
2018-07-09,HDFC,0.194
2018-07-10,HDFC,0.029
2018-07-11,HDFC,0.034
2018-07-12,HDFC,0.045
2018-07-13,HDFC,-0.03
2018-07-16,HDFC,0.242
2018-07-17,HDFC,0.092
2018-07-18,HDFC,0.065
2018-07-19,HDFC,0.197
2018-07-20,HDFC,0.189
2018-07-23,HDFC,0.256
2018-07-24,HDFC,0.092
2018-07-25,HDFC,0.069
2018-07-26,HDFC,0.078
2018-07-27,HDFC,0.159
2018-07-30,HDFC,0.086
2018-07-31,HDFC,0.001
2018-08-01,HDFC,0.023
2018-08-02,HDFC,0.069
2018-08-03,HDFC,0.018
2018-08-06,HDFC,0.12
2018-08-07,HDFC,0.204
2018-08-08,HDFC,0.05
2018-08-09,HDFC,0.168
2018-08-10,HDFC,0.194
2018-08-13,HDFC,0.148
2018-08-14,HDFC,-0.039
2018-08-15,HDFC,0.16
2018-08-16,HDFC,0.017
2018-08-17,HDFC,0.048
2018-08-20,HDFC,0.014
2018-08-21,HDFC,0.115
2018-08-22,HDFC,0.017
2018-08-23,HDFC,0.048
2018-08-24,HDFC,0.14
2018-08-27,HDFC,0.073
2018-08-28,HDFC,0.062
2018-08-29,HDFC,0.024
2018-08-30,HDFC,0.146
2018-08-31,HDFC,0.205
2018-09-03,HDFC,0.164
2018-09-04,HDFC,0.219
2018-09-05,HDFC,0.087
2018-09-06,HDFC,0.115
2018-09-07,HDFC,-0.044
2018-09-10,HDFC,0.151
2018-09-11,HDFC,-0.001
2018-09-12,HDFC,0.077
2018-09-13,HDFC,-0.033
2018-09-14,HDFC,0.246
2018-09-17,HDFC,0.162
2018-09-18,HDFC,0.172
2018-09-19,HDFC,0.063
2018-09-20,HDFC,0.183
2018-09-21,HDFC,-0.015
2018-09-24,HDFC,0.002
2018-09-25,HDFC,0.063
2018-09-26,HDFC,0.154
2018-09-27,HDFC,0.239
2018-09-28,HDFC,0.013
2018-10-01,HDFC,0.188
2018-10-02,HDFC,0.191
2018-10-03,HDFC,-0.052
2018-10-04,HDFC,-0.058
2018-10-05,HDFC,-0.054
2018-10-08,HDFC,0.208
2018-10-09,HDFC,0.035
2018-10-10,HDFC,0.095
2018-10-11,HDFC,0.018
2018-10-12,HDFC,-0.052
2018-10-15,HDFC,0.125
2018-10-16,HDFC,0.125
2018-10-17,HDFC,0.148
2018-10-18,HDFC,0.462
2018-10-19,HDFC,0.196
2018-10-22,HDFC,-0.039
2018-10-23,HDFC,-0.045
2018-10-24,HDFC,0.226
2018-10-25,HDFC,0.136
2018-10-26,HDFC,-0.043
2018-10-29,HDFC,0.043
2018-10-30,HDFC,0.179
2018-10-31,HDFC,0.23
2018-11-01,HDFC,0.121
2018-11-02,HDFC,0.232
2018-11-05,HDFC,-0.048
2018-11-06,HDFC,0.021
2018-11-07,HDFC,0.11
2018-11-08,HDFC,0.113
2018-11-09,HDFC,0.11
2018-11-12,HDFC,0.219
2018-11-13,HDFC,0.155
2018-11-14,HDFC,-0.066
2018-11-15,HDFC,0.15
2018-11-16,HDFC,0.047
2018-11-19,HDFC,0.158
2018-11-20,HDFC,0.125
2018-11-21,HDFC,0.081
2018-11-22,HDFC,0.127
2018-11-23,HDFC,0.151
2018-11-26,HDFC,0.128
2018-11-27,HDFC,-0.003
2018-11-28,HDFC,0.183
2018-11-29,HDFC,0.027
2018-11-30,HDFC,0.024
2018-12-03,HDFC,0.214
2018-12-04,HDFC,0.198
2018-12-05,HDFC,0.129
2018-12-06,HDFC,0.107
2018-12-07,HDFC,0.002
2018-12-10,HDFC,0.203
2018-12-11,HDFC,0.106
2018-12-12,HDFC,0.146
2018-12-13,HDFC,-0.058
2018-12-14,HDFC,0.053
2018-12-17,HDFC,0.06
2018-12-18,HDFC,0.19
2018-12-19,HDFC,0.171
2018-12-20,HDFC,0.097
2018-12-21,HDFC,0.015
2018-12-24,HDFC,-0.077
2018-12-25,HDFC,-0.043
2018-12-26,HDFC,0.099
2018-12-27,HDFC,0.215
2018-12-28,HDFC,0.176
2018-12-31,HDFC,0.559
2019-01-01,HDFC,0.028
2019-01-02,HDFC,0.039
2019-01-03,HDFC,-0.064
2019-01-04,HDFC,0.111
2019-01-07,HDFC,0.15
2019-01-08,HDFC,0.049
2019-01-09,HDFC,0.01
2019-01-10,HDFC,-0.082
2019-01-11,HDFC,0.112
2019-01-14,HDFC,0.161
2019-01-15,HDFC,0.041
2019-01-16,HDFC,0.141
2019-01-17,HDFC,0.578
2019-01-18,HDFC,0.175
2019-01-21,HDFC,0.111
2019-01-22,HDFC,0.078
2019-01-23,HDFC,0.063
2019-01-24,HDFC,0.202
2019-01-25,HDFC,0.064
2019-01-28,HDFC,0.195
2019-01-29,HDFC,-0.066
2019-01-30,HDFC,0.126
2019-01-31,HDFC,0.045
2019-02-01,HDFC,-0.042
2019-02-04,HDFC,-0.068
2019-02-05,HDFC,0.037
2019-02-06,HDFC,0.077
2019-02-07,HDFC,0.192
2019-02-08,HDFC,0.018
2019-02-11,HDFC,-0.019
2019-02-12,HDFC,0.064
2019-02-13,HDFC,-0.05
2019-02-14,HDFC,-0.047
2019-02-15,HDFC,-0.08
2019-02-18,HDFC,0.015
2019-02-19,HDFC,0.015
2019-02-20,HDFC,0.068
2019-02-21,HDFC,-0.059
2019-02-22,HDFC,0.1
2019-02-25,HDFC,0.628
2019-02-26,HDFC,-0.011
2019-02-27,HDFC,-0.056
2019-02-28,HDFC,0.023
2019-03-01,HDFC,0.109
2019-03-04,HDFC,-0.055
2019-03-05,HDFC,0.152
2019-03-06,HDFC,0.032
2019-03-07,HDFC,-0.073
2019-03-08,HDFC,0.109
2019-03-11,HDFC,0.196
2019-03-12,HDFC,0.085
2019-03-13,HDFC,0.081
2019-03-14,HDFC,0.079
2019-03-15,HDFC,0.006
2019-03-18,HDFC,0.135
2019-03-19,HDFC,0.193
2019-03-20,HDFC,0.048
2019-03-21,HDFC,0.056
2019-03-22,HDFC,0.015
2019-03-25,HDFC,-0.03
2019-03-26,HDFC,-0.075
2019-03-27,HDFC,0.076
2019-03-28,HDFC,0.02
2019-03-29,HDFC,0.138
2019-04-01,HDFC,-0.057
2019-04-02,HDFC,0.082
2019-04-03,HDFC,0.111
2019-04-04,HDFC,0.177
2019-04-05,HDFC,0.104
2019-04-08,HDFC,0.087
2019-04-09,HDFC,0.117
2019-04-10,HDFC,0.084
2019-04-11,HDFC,0.116
2019-04-12,HDFC,0.15
2019-04-15,HDFC,0.013
2019-04-16,HDFC,0.115
2019-04-17,HDFC,0.162
2019-04-18,HDFC,-0.034
2019-04-19,HDFC,0.174
2019-04-22,HDFC,0.084
2019-04-23,HDFC,-0.033
2019-04-24,HDFC,-0.063
2019-04-25,HDFC,-0.046
2019-04-26,HDFC,-0.04
2019-04-29,HDFC,0.142
2019-04-30,HDFC,0.033
2019-05-01,HDFC,0.111
2019-05-02,HDFC,-0.012
2019-05-03,HDFC,0.036
2019-05-06,HDFC,-0.093
2019-05-07,HDFC,-0.029
2019-05-08,HDFC,-0.012
2019-05-09,HDFC,-0.038
2019-05-10,HDFC,-0.011
2019-05-13,HDFC,0.134
2019-05-14,HDFC,-0.089
2019-05-15,HDFC,0.034
2019-05-16,HDFC,0.131
2019-05-17,HDFC,0.078
2019-05-20,HDFC,0.144
2019-05-21,HDFC,-0.083
2019-05-22,HDFC,0.084
2019-05-23,HDFC,0.092
2019-05-24,HDFC,-0.004
2019-05-27,HDFC,0.226
2019-05-28,HDFC,0.051
2019-05-29,HDFC,0.06
2019-05-30,HDFC,0.13
2019-05-31,HDFC,0.025
2019-06-03,HDFC,0.112
2019-06-04,HDFC,0.128
2019-06-05,HDFC,0.018
2019-06-06,HDFC,0.134
2019-06-07,HDFC,0.095
2019-06-10,HDFC,-0.072
2019-06-11,HDFC,0.009
2019-06-12,HDFC,0.075
2019-06-13,HDFC,0.193
2019-06-14,HDFC,0.17
2019-06-17,HDFC,0.148
2019-06-18,HDFC,-0.018
2019-06-19,HDFC,0.092
2019-06-20,HDFC,0.08
2019-06-21,HDFC,0.092
2019-06-24,HDFC,0.055
2019-06-25,HDFC,0.193
2019-06-26,HDFC,0.146
2019-06-27,HDFC,-0.002
2019-06-28,HDFC,0.15
2019-07-01,HDFC,-0.076
2019-07-02,HDFC,0.044
2019-07-03,HDFC,0.181
2019-07-04,HDFC,0.5
2019-07-05,HDFC,-0.096
2019-07-08,HDFC,0.115
2019-07-09,HDFC,0.028
2019-07-10,HDFC,0.099
2019-07-11,HDFC,-0.103
2019-07-12,HDFC,-0.052
2019-07-15,HDFC,0.186
2019-07-16,HDFC,-0.033
2019-07-17,HDFC,-0.078
2019-07-18,HDFC,0.036
2019-07-19,HDFC,-0.066
2019-07-22,HDFC,-0.037
2019-07-23,HDFC,0.102
2019-07-24,HDFC,0.104
2019-07-25,HDFC,0.274
2019-07-26,HDFC,0.019
2019-07-29,HDFC,0.088
2019-07-30,HDFC,-0.058
2019-07-31,HDFC,0.118
2019-08-01,HDFC,0.135
2019-08-02,HDFC,0.107
2019-08-05,HDFC,0.184
2019-08-06,HDFC,0.082
2019-08-07,HDFC,-0.048
2019-08-08,HDFC,-0.094
2019-08-09,HDFC,0.041
2019-08-12,HDFC,-0.046
2019-08-13,HDFC,-0.088
2019-08-14,HDFC,-0.099
2019-08-15,HDFC,0.167
2019-08-16,HDFC,-0.099
2019-08-19,HDFC,-0.072
2019-08-20,HDFC,0.021
2019-08-21,HDFC,0.117
2019-08-22,HDFC,-0.015
2019-08-23,HDFC,0.016
2019-08-26,HDFC,0.009
2019-08-27,HDFC,0.141
2019-08-28,HDFC,0.18
2019-08-29,HDFC,0.099
2019-08-30,HDFC,0.021
2019-09-02,HDFC,0.08
2019-09-03,HDFC,0.071
2019-09-04,HDFC,0.19
2019-09-05,HDFC,0.062
2019-09-06,HDFC,0.026
2019-09-09,HDFC,-0.016
2019-09-10,HDFC,0.066
2019-09-11,HDFC,0.068
2019-09-12,HDFC,0.117
2019-09-13,HDFC,-0.016
2019-09-16,HDFC,-0.08
2019-09-17,HDFC,-0.015
2019-09-18,HDFC,0.048
2019-09-19,HDFC,0.031
2019-09-20,HDFC,-0.041
2019-09-23,HDFC,0.188
2019-09-24,HDFC,0.064
2019-09-25,HDFC,0.063
2019-09-26,HDFC,-0.099
2019-09-27,HDFC,0.115
2019-09-30,HDFC,-0.042
2019-10-01,HDFC,0.063
2019-10-02,HDFC,0.019
2019-10-03,HDFC,0.139
2019-10-04,HDFC,0.046
2019-10-07,HDFC,0.176
2019-10-08,HDFC,0.046
2019-10-09,HDFC,0.046
2019-10-10,HDFC,-0.009
2019-10-11,HDFC,0.19
2019-10-14,HDFC,0.198
2019-10-15,HDFC,-0.084
2019-10-16,HDFC,-0.01
2019-10-17,HDFC,0.001
2019-10-18,HDFC,0.15
2019-10-21,HDFC,0.191
2019-10-22,HDFC,0.106
2019-10-23,HDFC,0.133
2019-10-24,HDFC,0.189
2019-10-25,HDFC,-0.008
2019-10-28,HDFC,-0.031
2019-10-29,HDFC,0.029
2019-10-30,HDFC,0.036
2019-10-31,HDFC,-0.085
2019-11-01,HDFC,0.067
2019-11-04,HDFC,0.032
2019-11-05,HDFC,0.07
2019-11-06,HDFC,0.15
2019-11-07,HDFC,0.082
2019-11-08,HDFC,-0.065
2019-11-11,HDFC,-0.011
2019-11-12,HDFC,0.171
2019-11-13,HDFC,0.155
2019-11-14,HDFC,0.143
2019-11-15,HDFC,0.157
2019-11-18,HDFC,0.081
2019-11-19,HDFC,0.077
2019-11-20,HDFC,0.142
2019-11-21,HDFC,0.012
2019-11-22,HDFC,0.166
2019-11-25,HDFC,-0.289
2019-11-26,HDFC,-0.081
2019-11-27,HDFC,-0.014
2019-11-28,HDFC,0.146
2019-11-29,HDFC,0.165
2019-12-02,HDFC,0.066
2019-12-03,HDFC,0.194
2019-12-04,HDFC,0.102
2019-12-05,HDFC,0.179
2019-12-06,HDFC,0.14
2019-12-09,HDFC,0.137
2019-12-10,HDFC,0.172
2019-12-11,HDFC,0.172
2019-12-12,HDFC,0.139
2019-12-13,HDFC,-0.023
2019-12-16,HDFC,0.078
2019-12-17,HDFC,-0.012
2019-12-18,HDFC,-0.072
2019-12-19,HDFC,0.043
2019-12-20,HDFC,0.101
2019-12-23,HDFC,0.013
2019-12-24,HDFC,0.187
2019-12-25,HDFC,0.211
2019-12-26,HDFC,-0.003
2019-12-27,HDFC,0.17
2019-12-30,HDFC,0.168
2019-12-31,HDFC,0.212
2020-01-01,HDFC,0.14
2020-01-02,HDFC,-0.009
2020-01-03,HDFC,0.037
2020-01-06,HDFC,-0.066
2020-01-07,HDFC,0.185
2020-01-08,HDFC,0.051
2020-01-09,HDFC,-0.01
2020-01-10,HDFC,0.215
2020-01-13,HDFC,0.162
2020-01-14,HDFC,0.044
2020-01-15,HDFC,0.072
2020-01-16,HDFC,0.16
2020-01-17,HDFC,0.158
2020-01-20,HDFC,-0.06
2020-01-21,HDFC,-0.011
2020-01-22,HDFC,0.191
2020-01-23,HDFC,0.049
2020-01-24,HDFC,-0.066
2020-01-27,HDFC,-0.067
2020-01-28,HDFC,0.101
2020-01-29,HDFC,-0.014
2020-01-30,HDFC,0.214
2020-01-31,HDFC,0.159
2020-02-03,HDFC,-0.027
2020-02-04,HDFC,0.074
2020-02-05,HDFC,0.027
2020-02-06,HDFC,0.08
2020-02-07,HDFC,0.1
2020-02-10,HDFC,0.068
2020-02-11,HDFC,0.209
2020-02-12,HDFC,0.161
2020-02-13,HDFC,-0.003
2020-02-14,HDFC,0.03
2020-02-17,HDFC,0.035
2020-02-18,HDFC,-0.026
2020-02-19,HDFC,0.009
2020-02-20,HDFC,0.156
2020-02-21,HDFC,0.21
2020-02-24,HDFC,0.145
2020-02-25,HDFC,0.003
2020-02-26,HDFC,0.159
2020-02-27,HDFC,0.011
2020-02-28,HDFC,0.205
2020-03-02,HDFC,0.049
2020-03-03,HDFC,-0.028
2020-03-04,HDFC,0.011
2020-03-05,HDFC,0.028
2020-03-06,HDFC,0.099
2020-03-09,HDFC,0.054
2020-03-10,HDFC,0.218
2020-03-11,HDFC,-0.293
2020-03-12,HDFC,0.228
2020-03-13,HDFC,0.084
2020-03-16,HDFC,0.219
2020-03-17,HDFC,0.01
2020-03-18,HDFC,0.195
2020-03-19,HDFC,0.228
2020-03-20,HDFC,0.072
2020-03-23,HDFC,0.088
2020-03-24,HDFC,0.086
2020-03-25,HDFC,0.068
2020-03-26,HDFC,-0.027
2020-03-27,HDFC,0.169
2020-03-30,HDFC,0.225
2020-03-31,HDFC,0.095
2020-04-01,HDFC,0.191
2020-04-02,HDFC,0.114
2020-04-03,HDFC,0.053
2020-04-06,HDFC,0.168
2020-04-07,HDFC,-0.026
2020-04-08,HDFC,0.073
2020-04-09,HDFC,0.24
2020-04-10,HDFC,0.009
2020-04-13,HDFC,0.131
2020-04-14,HDFC,0.083
2020-04-15,HDFC,0.118
2020-04-16,HDFC,-0.001
2020-04-17,HDFC,0.102
2020-04-20,HDFC,0.052
2020-04-21,HDFC,-0.033
2020-04-22,HDFC,0.073
2020-04-23,HDFC,-0.128
2020-04-24,HDFC,0.054
2020-04-27,HDFC,0.155
2020-04-28,HDFC,0.088
2020-04-29,HDFC,0.008
2020-04-30,HDFC,0.144
2020-05-01,HDFC,0.186
2020-05-04,HDFC,0.116
2020-05-05,HDFC,0.21
2020-05-06,HDFC,0.125
2020-05-07,HDFC,0.032
2020-05-08,HDFC,0.048
2020-05-11,HDFC,0.192
2020-05-12,HDFC,-0.007
2020-05-13,HDFC,0.041
2020-05-14,HDFC,0.092
2020-05-15,HDFC,0.068
2020-05-18,HDFC,-0.067
2020-05-19,HDFC,0.095
2020-05-20,HDFC,0.083
2020-05-21,HDFC,0.024
2020-05-22,HDFC,-0.003
2020-05-25,HDFC,0.012
2020-05-26,HDFC,0.229
2020-05-27,HDFC,0.178
2020-05-28,HDFC,0.075
2020-05-29,HDFC,0.209
2020-06-01,HDFC,0.187
2020-06-02,HDFC,0.071
2020-06-03,HDFC,0.142
2020-06-04,HDFC,-0.007
2020-06-05,HDFC,0.183
2020-06-08,HDFC,-0.013
2020-06-09,HDFC,-0.134
2020-06-10,HDFC,0.245
2020-06-11,HDFC,0.119
2020-06-12,HDFC,0.162
2020-06-15,HDFC,-0.015
2020-06-16,HDFC,0.217
2020-06-17,HDFC,0.212
2020-06-18,HDFC,0.196
2020-06-19,HDFC,0.172
2020-06-22,HDFC,0.038
2020-06-23,HDFC,0.135
2020-06-24,HDFC,0.041
2020-06-25,HDFC,0.203
2020-06-26,HDFC,0.008
2020-06-29,HDFC,0.176
2020-06-30,HDFC,0.206
2020-07-01,HDFC,0.19
2020-07-02,HDFC,-0.003
2020-07-03,HDFC,0.234
2020-07-06,HDFC,0.26
2020-07-07,HDFC,0.204
2020-07-08,HDFC,0.015
2020-07-09,HDFC,0.139
2020-07-10,HDFC,0.053
2020-07-13,HDFC,0.142
2020-07-14,HDFC,0.124
2020-07-15,HDFC,0.195
2020-07-16,HDFC,0.043
2020-07-17,HDFC,0.183
2020-07-20,HDFC,0.232
2020-07-21,HDFC,0.036
2020-07-22,HDFC,0.244
2020-07-23,HDFC,0.065
2020-07-24,HDFC,0.02
2020-07-27,HDFC,-0.016
2020-07-28,HDFC,0.21
2020-07-29,HDFC,0.186
2020-07-30,HDFC,0.097
2020-07-31,HDFC,0.215
2020-08-03,HDFC,0.147
2020-08-04,HDFC,0.161
2020-08-05,HDFC,0.185
2020-08-06,HDFC,0.62
2020-08-07,HDFC,0.246
2020-08-10,HDFC,0.018
2020-08-11,HDFC,0.141
2020-08-12,HDFC,0.058
2020-08-13,HDFC,0.069
2020-08-14,HDFC,0.277
2020-08-17,HDFC,0.24
2020-08-18,HDFC,0.071
2020-08-19,HDFC,0.182
2020-08-20,HDFC,0.011
2020-08-21,HDFC,0.06
2020-08-24,HDFC,0.055
2020-08-25,HDFC,0.224
2020-08-26,HDFC,0.204
2020-08-27,HDFC,0.087
2020-08-28,HDFC,0.119
2020-08-31,HDFC,0.019
2020-09-01,HDFC,0.07
2020-09-02,HDFC,0.178
2020-09-03,HDFC,0.051
2020-09-04,HDFC,0.013
2020-09-07,HDFC,0.253
2020-09-08,HDFC,0.242
2020-09-09,HDFC,0.048
2020-09-10,HDFC,0.159
2020-09-11,HDFC,0.094
2020-09-14,HDFC,0.03
2020-09-15,HDFC,0.061
2020-09-16,HDFC,0.165
2020-09-17,HDFC,0.107
2020-09-18,HDFC,0.091
2020-09-21,HDFC,0.106
2020-09-22,HDFC,0.153
2020-09-23,HDFC,0.011
2020-09-24,HDFC,0.016
2020-09-25,HDFC,0.486
2020-09-28,HDFC,0.17
2020-09-29,HDFC,0.128
2020-09-30,HDFC,0.034
2020-10-01,HDFC,0.191
2020-10-02,HDFC,0.301
2020-10-05,HDFC,0.025
2020-10-06,HDFC,0.192
2020-10-07,HDFC,0.095
2020-10-08,HDFC,0.09
2020-10-09,HDFC,0.23
2020-10-12,HDFC,0.065
2020-10-13,HDFC,0.207
2020-10-14,HDFC,0.191
2020-10-15,HDFC,0.051
2020-10-16,HDFC,0.278
2020-10-19,HDFC,0.124
2020-10-20,HDFC,0.023
2020-10-21,HDFC,0.151
2020-10-22,HDFC,0.199
2020-10-23,HDFC,0.179
2020-10-26,HDFC,0.271
2020-10-27,HDFC,0.032
2020-10-28,HDFC,0.101
2020-10-29,HDFC,0.069
2020-10-30,HDFC,0.035
2020-11-02,HDFC,0.039
2020-11-03,HDFC,0.143
2020-11-04,HDFC,0.26
2020-11-05,HDFC,0.236
2020-11-06,HDFC,0.29
2020-11-09,HDFC,0.308
2020-11-10,HDFC,0.307
2020-11-11,HDFC,0.049
2020-11-12,HDFC,0.174
2020-11-13,HDFC,0.313
2020-11-16,HDFC,0.032
2020-11-17,HDFC,0.215
2020-11-18,HDFC,0.244
2020-11-19,HDFC,0.269
2020-11-20,HDFC,0.161
2020-11-23,HDFC,0.037
2020-11-24,HDFC,0.173
2020-11-25,HDFC,0.058
2020-11-26,HDFC,0.304
2020-11-27,HDFC,0.135
2020-11-30,HDFC,0.14
2020-12-01,HDFC,0.059
2020-12-02,HDFC,0.08
2020-12-03,HDFC,0.242
2020-12-04,HDFC,0.095
2020-12-07,HDFC,0.309
2020-12-08,HDFC,0.247
2020-12-09,HDFC,0.313
2020-12-10,HDFC,0.043
2020-12-11,HDFC,0.103
2020-12-14,HDFC,0.23
2020-12-15,HDFC,0.274
2020-12-16,HDFC,0.293
2020-12-17,HDFC,0.068
2020-12-18,HDFC,0.098
2020-12-21,HDFC,0.204
2020-12-22,HDFC,0.297
2020-12-23,HDFC,0.149
2020-12-24,HDFC,0.043
2020-12-25,HDFC,0.209
2020-12-28,HDFC,0.296
2020-12-29,HDFC,0.164
2020-12-30,HDFC,0.153
2020-12-31,HDFC,0.107
2021-01-01,HDFC,0.194
2021-01-04,HDFC,0.22
2021-01-05,HDFC,0.259
2021-01-06,HDFC,0.156
2021-01-07,HDFC,0.079
2021-01-08,HDFC,0.18
2021-01-11,HDFC,0.056
2021-01-12,HDFC,0.199
2021-01-13,HDFC,0.286
2021-01-14,HDFC,0.202
2021-01-15,HDFC,0.115
2021-01-18,HDFC,0.288
2021-01-19,HDFC,0.308
2021-01-20,HDFC,0.279
2021-01-21,HDFC,0.212
2021-01-22,HDFC,0.19
2021-01-25,HDFC,0.151
2021-01-26,HDFC,0.24
2021-01-27,HDFC,0.332
2021-01-28,HDFC,0.159
2021-01-29,HDFC,0.131
2021-02-01,HDFC,0.301
2021-02-02,HDFC,0.299
2021-02-03,HDFC,-0.032
2021-02-04,HDFC,0.102
2021-02-05,HDFC,0.191
2021-02-08,HDFC,0.282
2021-02-09,HDFC,0.351
2021-02-10,HDFC,0.085
2021-02-11,HDFC,0.316
2021-02-12,HDFC,0.358
2021-02-15,HDFC,0.339
2021-02-16,HDFC,0.354
2021-02-17,HDFC,0.334
2021-02-18,HDFC,0.141
2021-02-19,HDFC,0.15
2021-02-22,HDFC,0.361
2021-02-23,HDFC,0.286
2021-02-24,HDFC,0.203
2021-02-25,HDFC,0.38
2021-02-26,HDFC,0.271
2021-03-01,HDFC,0.326
2021-03-02,HDFC,0.146
2021-03-03,HDFC,0.355
2021-03-04,HDFC,0.213
2021-03-05,HDFC,0.356
2021-03-08,HDFC,0.179
2021-03-09,HDFC,0.117
2021-03-10,HDFC,0.201
2021-03-11,HDFC,0.19
2021-03-12,HDFC,0.207
2021-03-15,HDFC,0.194
2021-03-16,HDFC,0.103
2021-03-17,HDFC,0.237
2021-03-18,HDFC,0.269
2021-03-19,HDFC,0.125
2021-03-22,HDFC,0.182
2021-03-23,HDFC,0.093
2021-03-24,HDFC,0.144
2021-03-25,HDFC,0.198
2021-03-26,HDFC,0.215
2021-03-29,HDFC,0.148
2021-03-30,HDFC,0.256
2021-03-31,HDFC,0.154
2021-04-01,HDFC,0.201
2021-04-02,HDFC,0.267
2021-04-05,HDFC,0.299
2021-04-06,HDFC,0.254
2021-04-07,HDFC,0.257
2021-04-08,HDFC,0.229
2021-04-09,HDFC,0.251
2021-04-12,HDFC,0.12
2021-04-13,HDFC,0.341
2021-04-14,HDFC,0.181
2021-04-15,HDFC,0.319
2021-04-16,HDFC,0.203
2021-04-19,HDFC,0.214
2021-04-20,HDFC,0.377
2021-04-21,HDFC,0.351
2021-04-22,HDFC,0.341
2021-04-23,HDFC,0.35
2021-04-26,HDFC,0.249
2021-04-27,HDFC,0.128
2021-04-28,HDFC,0.129
2021-04-29,HDFC,0.149
2021-04-30,HDFC,0.185
2021-05-03,HDFC,0.321
2021-05-04,HDFC,0.155
2021-05-05,HDFC,0.182
2021-05-06,HDFC,0.333
2021-05-07,HDFC,0.164
2021-05-10,HDFC,0.307
2021-05-11,HDFC,0.24
2021-05-12,HDFC,0.121
2021-05-13,HDFC,0.285
2021-05-14,HDFC,0.288
2021-05-17,HDFC,0.138
2021-05-18,HDFC,0.225
2021-05-19,HDFC,0.32
2021-05-20,HDFC,0.242
2021-05-21,HDFC,0.161
2021-05-24,HDFC,0.374
2021-05-25,HDFC,0.131
2021-05-26,HDFC,0.118
2021-05-27,HDFC,0.275
2021-05-28,HDFC,0.335
2021-05-31,HDFC,0.39
2021-06-01,HDFC,0.117
2021-06-02,HDFC,0.406
2021-06-03,HDFC,0.38
2021-06-04,HDFC,0.299
2021-06-07,HDFC,0.31
2021-06-08,HDFC,0.217
2021-06-09,HDFC,0.303
2021-06-10,HDFC,0.161
2021-06-11,HDFC,0.239
2021-06-14,HDFC,0.276
2021-06-15,HDFC,0.21
2021-06-16,HDFC,0.399
2021-06-17,HDFC,0.269
2021-06-18,HDFC,0.176
2021-06-21,HDFC,0.25
2021-06-22,HDFC,0.394
2021-06-23,HDFC,0.158
2021-06-24,HDFC,0.17
2021-06-25,HDFC,0.249
2021-06-28,HDFC,0.204
2021-06-29,HDFC,-0.015
2021-06-30,HDFC,0.423
2021-07-01,HDFC,0.194
2021-07-02,HDFC,0.154
2021-07-05,HDFC,0.172
2021-07-06,HDFC,0.251
2021-07-07,HDFC,0.14
2021-07-08,HDFC,0.241
2021-07-09,HDFC,0.394
2021-07-12,HDFC,0.409
2021-07-13,HDFC,0.312
2021-07-14,HDFC,0.3
2021-07-15,HDFC,0.294
2021-07-16,HDFC,0.382
2021-07-19,HDFC,0.138
2021-07-20,HDFC,0.287
2021-07-21,HDFC,0.166
2021-07-22,HDFC,0.38
2021-07-23,HDFC,0.285
2021-07-26,HDFC,0.38
2021-07-27,HDFC,0.154
2021-07-28,HDFC,0.168
2021-07-29,HDFC,0.143
2021-07-30,HDFC,0.334
2021-08-02,HDFC,0.185
2021-08-03,HDFC,0.362
2021-08-04,HDFC,0.17
2021-08-05,HDFC,0.274
2021-08-06,HDFC,0.332
2021-08-09,HDFC,0.354
2021-08-10,HDFC,0.204
2021-08-11,HDFC,0.256
2021-08-12,HDFC,0.316
2021-08-13,HDFC,0.407
2021-08-16,HDFC,0.169
2021-08-17,HDFC,0.189
2021-08-18,HDFC,0.378
2021-08-19,HDFC,0.245
2021-08-20,HDFC,0.386
2021-08-23,HDFC,0.425
2021-08-24,HDFC,0.278
2021-08-25,HDFC,0.194
2021-08-26,HDFC,0.433
2021-08-27,HDFC,0.22
2021-08-30,HDFC,0.33
2021-08-31,HDFC,0.338
